actorId,actorName
56101,Gerard Horan
6970,Christopher Fulford
27432,Luigi Diberti
8445,Michael Culkin
11389,John Lone
6720,Joan Chen
81108,Yoshio Harada
80607,Yoko Shimada
19589,Mari Natsuki
84656,Tak Kubota
305332,Masumi Okada
953728,Toshishiro Obata
504,Tim Robbins
23708,Lou Jacobi
11275,Stephen Fry
20626,Joseph Maher
69300,Gene Saks
4252,Tony Shalhoub
11805,Frank Whaley
108098,Danny Zorn
500,Tom Cruise
9029,Stephen Rea
9031,Domiziana Giordano
24241,Sara Stockbridge
149876,Laure Marsac
17290,Andrew Tiernan
1218000,Bellina Logan
951881,George Kelly
15737,Helen McCrory
1733,Nick Nolte
77761,John G. Brennan
83480,Kamal Ahmed
21282,William Hickey
47774,Vincent Pastore
1465971,Alan North
11484,Suzanne Shepherd
1005,Peter Appel
12208,Ozzy Osbourne
1100,Arnold Schwarzenegger
14699,Pamela Reed
106791,Aida Turturro
93620,Welker White
19151,James Eckhouse
1190638,Mary Gordon Murray
52463,Stefan Gierasch
101905,Monika Schnarre
1246316,Cassandra Wilson
1379079,Julie Nunis
1229280,Holly Wortell
1318896,Lisa Summerour
52003,Kathleen Chalfant
77012,Michele Abrams
134531,Anna Gunn
1379101,Antoinette Peragine
190312,Peter Chen
1226857,Judy Collins
6937,Lawrence Tierney
85867,Matt Mulhern
11396,Maggie Han
82415,John Pinette
1379113,Christopher Pray
102578,Kevin Sifuentes
1379140,Allen Walls
1223828,Fred Stoller
1379153,Dayna Winston
198878,Misa Koprova
1144361,Tom Dugan
1219384,Alexander Enberg
1379090,Jodi Knotts
1235819,Mindy Seeger
105000,Merle Kennedy
56871,Blair Underwood
15532,Ruby Dee
122491,Christopher Murray
36170,Daniel J. Travanti
13726,Ned Beatty
55549,Liz Torres
14541,Chris Sarandon
1426261,Deborah Smith Ford
1417124,Ashley Holliday
3382,Hope Lange
17919,Taral Hicks
71266,Lynne Thigpen
95741,George Plimpton
182574,Brooke Alderson
62521,Vitamin C
21403,Thomas Ian Nicholas
14324,Joss Ackland
10672,Art Malik
8784,Daniel Craig
24618,Paloma Baeza
9994,Helen Hunt
49824,Kathryn Erbe
4688,Michael Rapaport
10182,Ving Rhames
4492,Philip Baker Hall
2,Mark Hamill
4,Carrie Fisher
5,Peter Cushing
17187,Trini Alvarado
84093,Liesel Matthews
45453,Eleanor Bron
34407,Rusty Schwimmer
4938,Vanessa Lee Chester
26293,Rachael Bella
38670,Camilla Belle
155864,Kelsey Mulrooney
110077,Crissy Rock
9976,Henry Thomas
11068,Karina Lombard
37430,Gordon Tootoosis
22675,Damon Wayans
13333,Vanessa Redgrave
12150,Maximilian Schell
37205,David Vadim
104380,Seidy López
16429,Jacob Vargas
5953,Spike Jonze
53910,Los Lobos
6449,Warren Beatty
6598,Katharine Hepburn
52865,Garry Shandling
43476,Chloe Webb
1524,Harold Ramis
13243,Glenn Shadix
30585,Brenda Vaccaro
47773,Paul Mazursky
7174,Ray Charles
9777,Cuba Gooding Jr.
204122,Daisy Eagan
62646,Marc John Jefferies
13602,Joie Lee
21848,Regina Taylor
15735,Helen Mirren
65,Ian Holm
11278,Rupert Graves
18191,Amanda Donohoe
7031,Julian Rhind-Tutt
5473,Julian Wadham
10746,Geoffrey Palmer
192846,Anthony Calf
55477,Alan Bennett
158293,Jeremy Child
137927,Struan Rodger
3999,Tom Hulce
8930,John Cleese
20768,Cherie Lunghi
28768,Farrah Fawcett
54812,Chevy Chase
66606,George Wendt
29803,Madeline Kahn
26715,Robert Klein
57829,Anthony LaPaglia
3026,Rob Reiner
12931,Rita Wilson
4758,Joely Fisher
12219,Jon Stewart
1910,Caroline Aaron
29369,Melanie Griffith
4786,Richard Attenborough
52951,Jane Leeves
11717,Mara Wilson
41421,Jennifer Morrison
6575,Gil Bellows
17832,Carla Gugino
587,Edward James Olmos
33181,Jimmy Smits
65344,Esai Morales
92326,Constance Marie
89499,Jonathan Hernandez
129872,Jenny Gago
109627,Eduardo López Rojas
537,Stephen Tobolowsky
1370,Brad Dourif
3636,Paul Newman
5698,Jessica Tandy
3201,Pruitt Taylor Vince
14792,Josef Sommer
1233,Philip Seymour Hoffman
65797,Catherine Dent
1038,Jodie Foster
20162,Natasha Richardson
20163,Richard Libertini
20164,Robin Mullins
12538,Nick Searcy
4654,Jeremy Davies
74195,Toru Nakamura
23920,Chad McQueen
26783,Conan Lee
43773,Andreas Katsulas
21385,Tony Sirico
72983,Manny Pérez
13918,Elizabeth Hurley
51799,Craig Fairbrass
20056,Keith Allen
137952,Jesse Birdsall
18019,Craig Kelly
148543,Anita Dobson
1212,Laura San Giacomo
26473,Fisher Stevens
1954,Billy Zane
61607,Adam LeFevre
7241,Rena Owen
7242,Temuera Morrison
7243,Mamaengaroa Kerr-Bell
7244,Julian Arahanga
24967,Alyssa Milano
44049,Belinda Bauer
4483,Dustin Hoffman
18352,Patrick Dempsey
2137,Benito Martinez
10649,Malick Bowens
1434041,Ruben Rabasa
84182,Luis Raúl
23764,Эрика Элениак
4250,Michael Lerner
12647,Armin Mueller-Stahl
139,Uma Thurman
2319,Maria de Medeiros
2165,Rosanna Arquette
11804,Duane Whitaker
71836,Angela Jones
31549,Phil LaMarr
33399,Bronagh Gallagher
11807,Laura Lovelace
58552,Burr Steers
1174004,Jerome Patrick Hoban
1174003,Michael Gilden
71913,Bokeem Woodbine
9372,Marcus Chong
93279,Bobby Brown
15899,Jenifer Lewis
40377,Roger Guenveur Smith
2632,Chris Rock
1591266,Nefertiti
1217939,Robert Peters
1214402,Brian Turk
3900,Linus Roache
18023,Robert Carlyle
61840,Cathy Tyson
94741,Christine Tremarco
47643,Robert Pugh
80366,Lesley Sharp
52602,Rob Morrow
13324,Paul Scofield
10776,Elizabeth Wilson
568531,Allan Rich
2701,George Martin
2171,Griffin Dunne
91030,Michael Mantell
941524,Byron Jennings
6437,Ben Shenkman
23881,Timothy Busfield
77023,Jack Gilpin
27545,Bruce Altman
1032,Martin Scorsese
67786,Joseph Blaire
69415,Ernie Sabella
8246,Barry Levinson
16145,Youki Kudoh
1333696,Akira Takayama
3134,Tamlyn Tomita
7450,Toshirō Mifune
136380,Yôko Sugi
5676,Marcello Mastroianni
19162,Jean-Pierre Cassel
20710,Chiara Mastroianni
326,Kim Basinger
4761,Darlanne Fluegel
9274,James Brolin
65348,Al Franken
9260,Michelle Nicastro
3785,Jack Palance
88946,Howard McGillin
4430,Sharon Stone
522,Rod Steiger
21315,Eric Roberts
26651,Mario Ernesto Sánchez
777,Judge Reinhold
19957,Wendy Crewson
38582,David Krumholtz
1039,Peter Boyle
17258,Kerry Fox
2040,Christopher Eccleston
3061,Ewan McGregor
25136,Ken Stott
149359,Colin McCredie
3064,Peter Mullan
480,Gary Lewis
98950,Michael Harris
25306,Mel Harris
58414,Dina Merrill
85500,Sab Shimono
57353,David Graf
152670,Fran Ryan
44052,John Ingle
41820,Michelle Forbes
1121,Benicio del Toro
521717,T.E. Russell
12536,Jack Thompson
15337,John Polson
96460,Deborah Kennedy
99351,Valerie Mahaffey
36173,Lawrence Dane
63208,Tommy Chong
3489,Naomi Watts
56890,Malcolm McDowell
13604,Iggy Pop
1280,Don Harvey
54865,Jeff Kober
9306,Scott Coffey
59260,Ann Cusack
6573,William Sadler
9575,Jada Pinkett Smith
32290,Brenda Bakke
30485,CCH Pounder
102441,Dick Miller
19159,Thomas Haden Church
24046,John Schuck
15439,Gary Farmer
12826,Charles Fleischer
956719,Tim DeZarn
43068,Sherrie Rose
2388,Jonathan Frakes
1213786,Brent Spiner
2390,LeVar Burton
2391,Michael Dorn
2392,Gates McFadden
2393,Marina Sirtis
1748,William Shatner
1751,James Doohan
1754,Walter Koenig
2394,Alan Ruck
15864,Clarence Williams III
21246,Corbin Bernsen
61153,Wings Hauser
54423,Joe Torry
55270,Tom Wright
9289,Michael Massee
56183,Art Evans
141825,Rusty Cundieff
43976,Rosalind Cash
5293,Willem Dafoe
8436,Miranda Richardson
18998,Rosemary Harris
49965,Tim Dutton
123209,Geoffrey Bayldon
47742,Clare Holman
20006,Christopher Reeve
57166,Linda Kozlowski
60650,Michael Paré
18706,Meredith Salenger
19511,Larry Pine
31649,Brooke Smith
57351,George Gaynes
8792,Lynn Cohen
8212,Peter Gallagher
15675,Alison Elliott
27858,Adam Trese
15900,Paul Dooley
10409,Shelley Duvall
213799,Harry Goaz
564,Richard Linklater
80253,Anjanette Comer
1813363,Dennis Hill
62842,Eddie Griffin
3977,Joe Morton
17768,Darlene Cates
17769,Laura Harrington
1064,Crispin Glover
934,Russell Crowe
4520,William Forsythe
57093,Stephen Spinella
7071,Louise Fletcher
154644,Una Damon
203762,Miguel Nájera
1585201,Miracle Vincent
10826,Traci Lords
53862,Kaley Cuoco
5251,Jack Warden
5826,Glynis Johns
21202,Micole Mercurio
18315,Monica Keena
109,Elijah Wood
85278,LaToya Chisholm
1527160,Christopher Fennell
25540,Sandra Oh
158567,Stephen Chang
3051,Toni Collette
23,Bill Hunter
3052,Rachel Griffiths
3053,Sophie Lee
3054,Roz Hammond
70852,Schuyler Fisk
131934,Bre Blair
40978,Larisa Oleynik
586,Sean Young
14405,Courteney Cox
28641,Terence Stamp
1331,Hugo Weaving
529,Guy Pearce
10822,Stephen Dorff
10985,Ian Hart
6726,Sheryl Lee
73180,Gary Bakewell
8925,Emmanuelle Seigner
78951,Victor Banerjee
7906,Jennifer Tilly
30364,Tracey Ullman
60023,Joe Viterelli
7420,Harvey Fierstein
10427,Anne Archer
1166,Harris Yulin
15417,Donald Moffat
4589,Benjamin Bratt
40393,Dean Jones
2155,Thora Birch
37042,Ann Magnuson
75201,Tom Tammi
11769,Ted Raimi
19974,Greg Germann
1211,Larry Miller
1063614,Tommy Bertelsen
57700,Brandon Lee
57701,Rochelle Davis
7486,Michael Wincott
39126,Bai Ling
42649,Sofia Shinas
37207,Angel David
65141,Laurence Mason
19384,Tony Todd
73132,Marco Rodríguez
545576,Norman Max Maxwell
4040,Robert Wuhl
12139,Lolita Davidovich
2141,Ned Bellamy
10727,John Hannah
4987,Omar Epps
56128,Kristy Swanson
6161,Jennifer Connelly
81373,Jason Wiles
77897,Tyra Banks
6614,Cole Hauser
6485,Busta Rhymes
56152,Kari Wuhrer
141610,Lauren Vélez
3712,Saul Rubinek
1162,Robert Loggia
53924,Kelly Rutherford
4810,Rosie Perez
17859,Wendell Pierce
5950,Seymour Cassel
7503,Red Buttons
103374,Charles Busch
1893988,Robert Dorfman
96538,Ginny Yang
101026,Rene Rivera
1765274,Barry Squitieri
58319,Jason Scott Lee
2130,Cary Elwes
10139,Leni Riefenstahl
2896,Marlene Dietrich
4756,Matthew Broderick
56043,Niketa Calame
8294,Robert Guillaume
10730,Rowan Atkinson
6591,Chris Isaak
11394,Ruocheng Ying
5141,Heather Langenkamp
5139,Robert Englund
5140,Wes Craven
166594,David Newsom
12547,Tracy Middendorf
6941,Cameron Diaz
42168,Nancy Fish
53400,Tim Bagley
53401,Johnny Williams
53402,Richard Jeni
53403,Orestes Matacena
29214,Anne Fletcher
16896,James Garner
5563,James Coburn
6463,Dub Taylor
18071,Geoffrey Lewis
39782,Paul L. Smith
27742,Dennis Fimple
6462,Denver Pyle
109577,Clint Black
44792,Art LaFleur
95082,Leo Gordon
55152,Campbell Scott
17495,Martha Plimpton
8213,Sam Robards
11151,Nick Cassavetes
76526,David Thornton
69122,Heather Graham
90039,Chip Zien
96228,Gary Basaraba
19208,Matt Malloy
41670,Rebecca Miller
80989,Amelia Campbell
150204,Mina Badie
12949,Priscilla Presley
12950,George Kennedy
12951,O.J. Simpson
10430,Fred Ward
7210,Kathleen Freeman
115654,Anna Nicole Smith
24293,Doris Belack
11915,Nigel Gibbs
95061,Andre Rosey Brown
21992,Pia Zadora
13420,Ellen Greene
13422,Raye Birk
2232,Michael Keaton
1811,Randy Quaid
21197,Janeane Garofalo
12967,Swoosie Kurtz
4251,John Mahoney
32394,Anne Meara
6684,Lara Flynn Boyle
2550,Dan Shor
20309,Dwight Yoakam
11510,Macaulay Culkin
14101,John Larroquette
52995,Edward Herrmann
56490,Stephanie Sawyer
131725,William Lucking
29091,Mia Sara
21399,Ron Silver
8944,Jamie Lee Curtis
10017,Charlton Heston
116907,Marshall Manesh
15100,Lauren Tom
52404,Mae Whitman
35370,Eugene Roche
32593,Steven Brill
62547,Susanna Thompson
13548,James Spader
20300,Eileen Atkins
11851,Om Puri
12122,Ron Rifkin
55643,Prunella Scales
28004,Brian Markinson
1986,Peter Gerety
19,Allison Janney
14409,David Schwimmer
20495,Jeff Fahey
19728,Mark Harmon
6913,Ellen Barkin
87118,Michael Beach
22111,Daniel Hugh Kelly
14226,Gia Carides
18345,Brenda Fricker
47615,Tara Fitzgerald
1282,David Kelly
368,Reese Witherspoon
28410,Jake Busey
59789,Pamela Gidley
35689,Keenen Ivory Wayans
36218,Andrew Divoff
4592,Tura Satana
4593,Haji
4594,Lori Williams
4595,Sue Bernard
4596,Stuart Lancaster
4597,Paul Trinka
80622,Suzzanne Douglas
55274,Lisa Nicole Carson
98298,Lahmard J. Tate
27888,Raúl Juliá
21702,Ming-Na Wen
58646,Дэмиан Чапа
57748,Byron Mann
693,Roshan Seth
14333,Grand L. Bush
29861,Jay Tavare
52366,Andrew Bryniarski
74354,"Miguel A. Núñez, Jr."
83769,Robert Mammone
19143,Jason Priestley
78102,David Anthony Higgins
69651,Eddie Bowz
8540,Danny Nucci
15112,Tom Selleck
80868,Joe Piscopo
10130,Catherine Kellner
24368,Roscoe Lee Browne
27584,Julie Carmen
920,Jürgen Prochnow
2076,David Warner
6916,Peter Jason
5589,John Glover
27585,Wilhelm von Homburg
27586,Conrad Bergschneider
17244,Hayden Christensen
8395,Luke Perry
162945,Cynthia Geary
44831,Carrie Snodgress
84077,Duane Martin
54422,Tupac Amaru Shakur
1897,Bernie Mac
12974,Leon Robinson
65829,Wood Harris
1062,Christopher Lloyd
9631,Carel Struycken
538,Harriet Sansom Harris
5174,Barry Sonnenfeld
119866,Jimmy Workman
123149,Mercedes McNab
5176,Sam McMurray
9111,Peter Graves
38024,Cynthia Nixon
66986,John Franklin
11764,Ian Abercrombie
11856,Daniel Day-Lewis
65284,Alexis Smith
2880,Emilio Estevez
785,James Russo
29862,Jim Beaver
4944,Taylor Nichols
78190,Chris Eigeman
65058,Tushka Bergen
16950,Pep Munné
5727,Diedrich Bader
9599,Cloris Leachman
1063,Lea Thompson
67274,Dolly Parton
60949,Rob Schneider
12850,Dabney Coleman
1210,Héctor Elizondo
787,Gilbert R. Hill
4689,Bronson Pinchot
230,Stephen McHattie
4603,Joey Travolta
47513,Peter Davison
2629,Alun Armstrong
24498,John McEnery
18266,Peter Cook
1702788,Georgina Armstrong
54445,Adrian Ross Magenty
4943,Bruce A. Young
94852,Matt Roth
1360033,Lia D. Mortensen
21412,Amy Locane
5503,Gabrielle Anwar
11067,Terry Kinney
39113,Christine Elise
39114,Kathleen Doyle
6681,Sherilyn Fenn
1534,Chris Elliott
106435,Gabriel Olds
14698,Penelope Ann Miller
47769,Ingrid Rogers
40481,Luis Guzmán
17304,Adrian Pasdar
47770,Joseph Siravo
47771,Richard Foronjy
47772,Jorge Porcel
40543,John Ortiz
47775,Marc Anthony
39598,Frank Minucci
1167,Ángel Salazar
16165,Jon Lovitz
33487,Patricia Wettig
16555,Bill McKinney
56159,Dana Carvey
4776,Michael Murphy
11627,Jayne Brook
61216,Vyto Ruginis
12074,John Lithgow
51580,Janine Turner
44178,Gregory Scott Cummins
111078,Denis Forest
30369,Michelle Joyner
8853,Ralph Waite
1818,Paul Winfield
16430,Robert Knott
707,Dan Aykroyd
58184,Jane Curtin
21731,Michael McKean
83349,Drew Carey
111454,Shishir Kurup
148632,McNally Sagal
58001,Michelle Burke
9259,Lisa Jane Persky
58478,Kevin Nealon
11806,Julia Sweeney
21817,Jane March
2049,Rubén Blades
21818,Lesley Ann Warren
2154,Scott Bakula
2714,Lance Henriksen
28164,Charles Grodin
41505,Faith Prince
86369,Parley Baer
15414,Charles Hallahan
6326,Pat Skipper
1464789,Mark Colson
42557,John Enos III
31006,Troy Evans
8854,Bill Cobbs
119759,Brandy Ledford
1104,Jesse Ventura
109470,Andre Gregory
11478,Lorraine Bracco
23915,Pat Morita
96922,Rain Phoenix
42157,Ed Begley Jr.
7795,Buck Henry
6465,Grace Zabriskie
741,River Phoenix
40206,Tony Randall
118602,Clarence Clemons
15318,Keith Campbell
27106,Harley Jane Kozak
4513,Elizabeth McGovern
3002,Ken Wahl
1229,Jeff Bridges
67893,Larry B. Scott
33501,Mark Christopher Lawrence
51864,Kasi Lemmons
32649,G. Smokey Campbell
541733,Deezer D
4517,Joe Pesci
3085,James Caan
660,Anthony Higgins
56688,Sandra Reaves-Phillips
56689,LaChanze
11066,Hal Holbrook
89141,Jerry Hardin
11065,Wilford Brimley
62647,Sullivan Walker
21521,Steven Hill
452,Margo Martindale
1888,Jerry Weintraub
2144,Tobin Bell
12932,Barbara Garrick
42171,Jonathan Kaplan
97314,John Beal
11086,Michael Ironside
58744,Michael Bacall
21320,Danielle Harris
75601,Sean Nelson
6068,Sela Ward
43774,Daniel Roebuck
57597,Ron Dean
1892,Matt Damon
7853,Rodney A. Grant
4024,Steve Reevis
21376,James Stephens
5605,Richard Farnsworth
133952,Burton Gilliam
32030,Guinevere Turner
27753,Colin Friels
10168,Diana Rigg
12656,Joanne Whalley
20959,"Louis Gossett, Jr."
28412,Rebecca De Mornay
25129,Don Johnson
1242148,Ron White
16743,Arnold Vosloo
20761,Sven-Ole Thorsen
20760,Willie C. Carpenter
31512,Robert John Burke
167166,Hiep Thi Le
8857,Debbie Reynolds
8976,Haing S. Ngor
6952,Charlie Sheen
2109,Kim Cattrall
27260,Laila Robins
17782,Colm Meaney
51879,Kenneth Griffith
1821241,Tudor Vaughan
1127837,Hugh Vaughan
142744,Robert Blythe
170257,Garfield Morgan
111658,Lisa Palfrey
2051,María Conchita Alonso
79320,Christopher Reid
79321,Christopher Martin
108717,Jim True-Frost
11357,Bruce Campbell
4510,Harry Bugin
174254,Joanne Pankow
17399,Thom Noble
1571818,Stan Adams
168648,John Seitz
12888,Roy Brocksmith
4257,I.M. Hobson
52494,Colin Fickes
56268,Todd Alcott
13,Albert Brooks
20810,Joely Richardson
14723,Vicki Lewis
43120,Andy Dick
16217,Lynn Whitfield
28743,John Lynch
53515,Beatie Edney
42642,John Benfield
19868,Paterson Joseph
114674,Glynn Turman
100653,Vanessa Bell Calloway
88186,A.J. Johnson
25256,Victoria Abril
52422,Michael DeLorenzo
4784,Laura Dern
4789,Bob Peck
4790,Martin Ferrero
4788,Ariana Richards
2211,Gerald R. Molen
176312,Cameron Thor
145531,Christopher John Fields
166298,Whit Hertford
1060,Dean Cundey
9559,Jophery C. Brown
12640,David Duchovny
7037,Jean-Hugues Anglade
7038,Tai Thai
7039,Bruce Ramsay
28950,Lisa Eichhorn
650,Karen Allen
8978,Spalding Gray
3490,Adrien Brody
35468,Amber Benson
4244,Lauryn Hill
60875,David Jensen
1583720,Joseph Moynihan
4729,Tom Guiry
33488,Helen Slater
40176,Art Carney
4391,Charles Dance
1735,Frank McRae
2167,Mercedes Ruehl
61904,Christina Vidal
87255,Cyndi Lauper
1232,David Huddleston
57147,Paul Hogan
385,Ian Richardson
862,George C. Scott
23214,Debrah Farentino
11659,David Bowe
24292,Jerry Adler
6856,Kurt Russell
17485,Oliver Platt
135162,Karen Sillas
2692,Robert Sean Leonard
3967,Kate Beckinsale
151797,Jimmy Yuill
8318,Brian Blessed
17787,Phyllida Law
227,William Hurt
11715,Polly Holliday
8987,Lisa Jakub
11716,Matthew Lawrence
11718,Anne Haney
11719,Scott Capurro
27447,Sydney Walker
80742,Martin Mull
162323,Terence McGovern
1006368,Karen Kahn
58090,Greg Cruttwell
42641,Claire Skinner
17476,Peter Wight
1125,Ewen Bremner
13014,Toby Jones
18022,Gina McKee
42998,Elizabeth Berrington
448,Hilary Swank
20276,Constance Towers
227199,Chris Conrad
351,Judy Davis
5274,Patrick Bauchau
26847,Adam West
59449,Paula Marshall
6863,Kevin Dillon
3063,Tilda Swinton
38524,Lothaire Bluteau
1048672,Charlotte Valandrey
57459,Quentin Crisp
30431,Heathcote Williams
27393,Dudley Sutton
12691,Peter Eyre
72309,Kathryn Hunter
4765,Jason Robards
32592,Ron Vawter
25626,Robert Ridgely
52057,Obba Babatundé
552526,Andre B. Blake
10690,Anna Paquin
7248,Cliff Curtis
10756,Kerry Walker
54421,Janet Jackson
9782,Tyra Ferrell
19265,Khandi Alexander
4138,Craig Sheffer
21132,Abraham Benrubi
62032,Duane Davis
53574,Eric Thal
63681,Julie Warner
32396,Richard Belzer
80874,Tom Mason
5050,Yaphet Kotto
11517,Gerry Bamman
36221,Sam Anderson
93958,J. Patrick McCormack
3041,Marshall Bell
8539,Nicholas Cascone
84690,Brian Benben
80625,George Burns
65728,Scott Michael Campbell
591,Brion James
159753,Anita Morris
77674,Rosemary Clooney
95024,Bobcat Goldthwait
13729,Robert Walden
12659,Billy Barty
1292,James Fox
386,Peter Vaughan
1220068,Paula Jacobs
3568,Patrick Godfrey
13240,Mark Wahlberg
66804,Gregory Hines
17917,Lillo Brancato
19153,Cliff Robertson
79538,Khalil Kain
10000,Gregory Sporleder
51805,Kevin Anderson
10134,Mako
6719,Ray Wise
64062,Traci Lind
44038,Nancy Allen
6844,Dom DeLuise
16407,Roger Rees
4169,Dave Chappelle
41125,Eric Allan Kramer
5313,Lena Olin
6355,Roy Scheider
21380,Larry Joshua
2505,James Cromwell
5010,Todd Field
2047,Danny Glover
6693,Jonathan Sagall
6694,Malgorzata Gebel
6695,Shmuel Levy
6696,Mark Ivanir
6697,Béatrice Macola
2829,Andrzej Seweryn
6698,Friedrich von Thun
6699,Krzysztof Luft
6700,Harry Nehring
6701,Norbert Weisser
6702,Adi Nitzan
6703,Michael Schneider
6704,Miri Fabian
6705,Anna Mucha
6706,Albert Misak
6708,Aldona Grochal
6709,Jacek Wójcicki
6710,Beata Paluch
6711,Piotr Polk
6712,Ezra Dagan
1317875,Uri Avrahami
18269,Brendan Fraser
110434,Anne Twomey
65019,Lane Smith
8689,Barry Shabaka Henley
31007,John Capodice
18999,J.K. Simmons
13010,Kate Maberly
70233,Ricki Lake
26457,Matthew Lillard
13593,Jonathan Winters
62010,Portia de Rossi
100518,Kate Fischer
217137,Pamela Rabe
77335,Ben Mendelsohn
1904,Anthony Michael Hall
6165,Anthony Rapp
15344,J.J. Abrams
728,Kelly Bishop
167561,John Cunningham
121019,Kitty Carlisle
1217963,Maeve McGuire
13022,Tom Berenger
13024,Amanda Foreman
13026,Nina Foch
13027,Keene Curtis
13028,Nicholas Pryor
13029,Anne Betancourt
166245,Sid McCoy
1109028,Christine Toy Johnson
1355189,Philip Hoffman
71519,Marnette Patterson
75472,Sandy Gutman
1886271,James Noah
585,Rutger Hauer
590,William Sanderson
592,Joe Turkel
20904,James Hong
58495,Morgan Paull
53760,Kevin Thompson
19187,Tiffani Thiessen
74276,Cindy Pickett
69740,Patrick Renna
83362,Dennis Burkley
93321,Dan Gauthier
12073,Mike Myers
1117,Dennis Farina
7866,Robert Pastorelli
6861,Andre Braugher
11784,Tom Atkins
141582,Jeffrey J. Stephen
2630,Nastassja Kinski
35783,Zohra Sehgal
939703,Mojo Nixon
198,Dan Castellaneta
10132,Colm Feore
19578,Alexis Arquette
531,Danny Elfman
16431,Sam Elliott
47533,Paula Malcomson
936813,Lisa Collins
58866,Dana Wheeler-Nicholson
36059,Joanna Pacula
4316,"Harry Carey, Jr."
879,Billy Bob Thornton
941,Tomas Arana
1229197,Pat Brady
85142,Paul Ben-Victor
103011,John Philbin
60700,Margaret Whitton
21523,Ed Lauter
4255,Richard Portnow
80759,Lisa Arrindell
159850,Jack Gwaltney
36927,Graham Jarvis
68527,William R. Moses
6774,Joe Santos
4693,Paul Bates
1909,Conchata Ferrell
109670,Said Faraj
3208,Maria Pitillo
60093,James Carville
