movieId,adult,popularity,originalTitle,overview,tagline,openDt,posterPath,directorId,genreId,countryId,runtime
757,0,3.1191,Murder Most Foul,A murderer is brought to court and only Miss Marple is unconvinced of his innocence. Once again she begins her own investigation. The third Miss Marple film starring Margaret Rutherford as the quirky amateur detective.,New misdeeds are afoot afoot the footlights!,1964-03-01,/enE3AbGsmxuGEZnQ8yEDZn43Yr3.jpg,0,18,GB,90
765,0,13.5208,Evil Dead II,Ash Williams and his girlfriend Linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from ??The Book of the Dead.??As they play the recording an evil power is unleashed taking over Linda??s body.,The Sequel To The Ultimate Experience In Grueling Terror,1987-03-13,/n49mpgUsPgBfRg2qIEj31HX0chu.jpg,7623,27,US,84
768,0,7.79014,From Hell,Frederick Abberline is an opium-huffing inspector from Scotland Yard who falls for one of Jack the Ripper's prostitute targets in this Hughes brothers adaption of a graphic novel that posits the Ripper's true identity.,Only the legend will survive.,2001-10-19,/f3J77Cy3pRSeeN52Pk8oIvgi6IN.jpg,11447,27,CZ,122
770,0,14.2404,Gone with the Wind,An American classic in which a manipulative woman and a roguish man carry on a turbulent love affair in the American south during the Civil War and Reconstruction.,The greatest romance of all time!,1939-12-15,/4o1yeosjSFMaI9pe1rOkYcZ6hHO.jpg,9049,18,US,238
805,0,11.5046,Rosemary's Baby,A young couple moves into an infamous New York apartment building to start a family. Things become frightening as Rosemary begins to suspect her unborn baby isn't safe around their strange neighbors.,Pray for Rosemary's Baby,1968-06-12,/kqA1pt9ovovArgJZi2Lu4Unf6He.jpg,3556,27,US,136
806,0,5.67068,The Omen,A diplomatic couple adopts the son of the devil without knowing it. A remake of the classic horror film of the same name from 1976.,A new generation of terror,2006-06-06,/kqKHg1qXuaIOhnKmPEF1GLzGrOY.jpg,12028,18,US,110
814,0,13.3908,An American Werewolf in London,Two American tourists in England are attacked by a werewolf that none of the locals will admit exists.,Beware the Moon.,1981-08-21,/r5CbVhy3vO6SqdOTwinZVtaRbhb.jpg,4610,27,GB,97
815,0,2.33561,Animal Farm,An animated film from 1999 based on the famous novel by George Orwell. Animals on a farm lead a revolution against the farmers to put their destiny in their own hands. However this revolution eats their own children and they cannot avoid corruption.,Four legs good. Two legs bad.,1999-10-03,/4xWXTDfXXD12EVWryQ3MiGvZx6C.jpg,0,10751,US,91
819,0,9.19828,Sleepers,Two gangsters seek revenge on the state jail worker who during their stay at a youth prison sexually abused them. A sensational court hearing takes place to charge him for the crimes. A moving drama from director Barry Levinson.,When friendship runs deeper than blood.,1996-10-18,/cDqEv4Fw4JZh2zCfecqw3z09L8z.jpg,8246,80,US,147
820,0,13.8131,JFK,New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.,The story that won??t go away.,1991-12-20,/9bmXpKDJv2kdtD4QNexErjGTIOz.jpg,1152,18,US,189
828,0,9.36,The Day the Earth Stood Still,An alien and a robot land on earth after World War II and tell mankind to be peaceful or face destruction. A classic science fiction film from Robert Wise with an exceptional message.,From out of space... A warning and an ultimatum,1951-09-17,/tyujnQl6topN3O9lPnGMpzGsYQM.jpg,1744,18,US,92
837,0,7.94504,Videodrome,A sleazy cable-TV programmer begins to see his life and the future of media spin out of control in a very unusual fashion when he acquires a new kind of programming for his station.,First it controls your mind. Then it destroys your body.,1983-02-04,/fl09Ai2lKPau49MdLp0pOc5rYlP.jpg,224,27,CA,87
838,0,9.18858,American Graffiti,A couple of high school graduates spend one final night cruising the strip with their buddies before they go off to college.,Where were you in '62?,1973-08-01,/xq8MFYQ6MLZ65mFpweqV6mCs39k.jpg,1,35,US,110
845,0,15.4177,Strangers on a Train,A psychotic socialite confronts a pro tennis star with a theory on how two complete strangers can get away with murder...a theory that he plans to implement.,It starts with a shriek of a train whistle...and ends with shrieking excitement.,1951-06-18,/akslUekHOWvE0UFBVb4GRkxRRoi.jpg,2636,80,US,101
849,0,9.84867,Krull,A prince and a fellowship of companions set out to rescue his bride from a fortress of alien invaders who have arrived on their home planet.,A world light-years beyond your imagination.,1983-07-29,/xini4pJHApNdYO1go39BmIvBdLT.jpg,12804,14,ES,117
853,0,10.7048,Enemy at the Gates,Enemy at the Gates is a war film from Jean-Jacques Annaud from 2001 that takes place during the battle of Stalingard in World War II between the Russians and the Germans.,Some Men Are Born To Be Heroes.,2001-03-13,/dOWSbEn3ucyoiBE9IgFWAo1O7Sg.jpg,2352,10752,IE,131
859,0,11.4678,Dangerous Liaisons,Dangerous Liaisons is the film based on the novel of the same name by Choderlos de Laclos set in 18th century France. Marquise de Merteuil??s asks her ex-lover Vicomte de Valmont to seduce the future wife of another ex-lover of hers in return for one last night with her. Yet things don??t go as planned in this love triangle drama.,Lust. Seduction. Revenge. The Game As You've Never Seen It Played Before.,1988-12-16,/2rXbkUzM5ySwh3FmsFWSZdkMiaP.jpg,3224,18,GB,119
866,0,15.5296,Finding Neverland,"""Finding Neverland is an amusing drama about how the story of Peter Pan and Neverland came to be. During a writing slump play writer J.M. Barrie meets the widowed Sylvia and her three children who soon become an important part of Barrie??s life and the inspiration that lead him to create his masterpiece ??Peter Pan.??","Where will your imagination take you?""""""",2004-10-17,/7VNtGDhKLefRhJWYokfP3hBh0uV.jpg,12995,18,GB,106
867,0,11.233,Sliver,A women moves into an apartment in Manhattan and learns that the previous tenant's life ended mysteriously after the tenant fell from the balcony.,You like to watch... don't you?,1993-05-21,/av21Dfu31DQPtp5jkorMMS58rQC.jpg,13015,18,US,108
874,0,6.99789,A Man for All Seasons,A Man for All Seasons is the filmed version of the life of Thomas More. An English man comes to Sir Thomas More to ask if he can divorce his wife since King Henry VIII has made it illegal. Sir Thomas More stands up in opposition to the King even though he knows he??s risking his own life. An award winning film from 1966.,...a motion picture for all times!,1966-12-12,/mLFfDCdSH6wetMIIbG08hg51PbD.jpg,4065,18,GB,120
875,0,2.08577,Shanghai Express,Shanghai Express is an American love story and adventure film by Josef von Sternberg from 1932 starring Marlene Dietrich. The film takes place in a train during the Chinese civil war.,,1932-02-02,/ausvToB221szRJkSN6lWcS9lfaS.jpg,2891,10749,US,80
883,0,5.32553,Coffee and Cigarettes,Coffee And Cigarettes is a collection of eleven films from cult director Jim Jarmusch. Each film hosts star studded cast of extremely unique individuals who all share the common activities of conversing while drinking coffee and smoking cigarettes.,,2003-09-05,/myLbZRsgRVyfj1luCvUcgB9cjGs.jpg,4429,35,US,96
885,0,0.67543,The Docks of New York,A blue-collar worker on New York's depressed waterfront finds his life changed after he saves a woman attempting suicide.,,1928-09-16,/97LoOKfgGoWmOpS2FcPukOuTOsS.jpg,2891,18,US,76
888,0,15.0196,The Flintstones,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.,Yabba-Dabba-Doo!,1994-05-26,/dnYXJZgstixBsOjF4JJrPCDRd2n.jpg,0,14,US,91
899,0,3.18582,Broken Blossoms,Broken Blossoms is an American silent film from director D. W. Griffith. This melodrama tells the love story of an abused English woman and a Chinese Buddhist in a time when London was a brutal and harsh place to live.,,1919-05-13,/sr5yZl89NOtkXiZEyvNx5uz9JvB.jpg,100036,18,US,90
901,0,10.8915,City Lights,City Lights is the first silent film that Charlie Chaplin directed after he established himself with sound accompanied films. The film is about a penniless man who falls in love with a flower girl. The film was a great success and today is deemed a cult classic.,True Blind Love,1931-01-30,/bXNvzjULc9jrOVhGfjcc64uKZmZ.jpg,13848,35,US,87
914,0,9.24175,The Great Dictator,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,Once again - the whole world laughs!,1940-10-15,/hK2KsU0lNiYRqIrYJcC3x63dPnH.jpg,13848,35,US,125
962,0,6.20204,The Gold Rush,A lone prospector ventures into Alaska looking for gold. He gets mixed up with some burly characters and falls in love with the beautiful Georgia. He tries to win her heart with his singular charm.,The World's Greatest Laughing Picture!,1925-06-25,/eQRFo1qwRREYwj47Yoe1PisgOle.jpg,13848,12,US,95
965,0,8.43511,The Magnificent Ambersons,The spoiled young heir to the decaying Amberson fortune comes between his widowed mother and the man she has always loved.,,1942-07-10,/xIpdXKQrt0ZFkbg1KODh80THwTp.jpg,40,10749,US,88
966,0,10.6508,The Magnificent Seven,An oppressed Mexican peasant village hires seven gunfighters to help defend their homes.,They were seven - And they fought like seven hundred!,1960-10-22,/7w3JmmyL8GpBvW6BusQfQCSm2h0.jpg,14520,37,US,128
967,0,11.1104,Spartacus,Spartacus is a 1960 American historical drama film directed by Stanley Kubrick and based on the novel of the same name by Howard Fast about the historical life of Spartacus and the Third Servile War. The film stars Kirk Douglas as the rebellious slave Spartacus who leads a violent revolt against the decadent Roman empire. The film was awarded four Oscars and stands today as one of the greatest classics of the Sword and Sandal genre.,More titanic than any story ever told!,1960-10-06,/hpICDCTdMIpcqEeNa0k3rcedw2B.jpg,240,28,US,197
968,0,7.53013,Dog Day Afternoon,A man robs a bank to pay for his lover's operation; it turns into a hostage situation and a media circus.,The most bizarre bank siege ever,1975-08-11,/qgWuZ2yNJrclU8EldQG4rLhwMoy.jpg,39996,80,US,125
987,0,5.78957,The Front Page,A journalist suffering from burn-out wants to finally say goodbye to his office ??but his boss doesn??t like the idea one bit.,,1974-12-01,/x8jYmf9Y8npVGojZDE7Bnrtrfbt.jpg,3146,10749,US,105
990,0,9.33353,The Hustler,Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.,They called him Fast Eddie. He was a winner. He was a loser. He was a hustler.,1961-09-25,/u38NLUtWarEbv2gZGOnHhf6akWC.jpg,14875,18,US,134
991,0,6.4515,The Man Who Fell to Earth,Thomas Jerome Newton is an alien who comes to Earth to get water for his dying planet. He starts a high technology company to get the billions of dollars he needs to build a return spacecraft. A British science-fiction film from director Nicolas Roeg and starring David Bowie.,You have to believe it to see it,1976-03-18,/vsAFT8AAuFkZvR2SxZSUHFxDrhJ.jpg,14132,18,GB,138
1051,0,6.69496,The French Connection,Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,There are no rules and no holds barred when Popeye cuts loose!,1971-10-09,/xwDi4wF0I1L5bSW08Y8GocDGjJP.jpg,15175,28,US,104
1073,0,8.60566,Arlington Road,Threats from sinister foreign nationals aren't the only thing to fear. Bedraggled college professor Michael Faraday has been vexed (and increasingly paranoid) since his wife's accidental death in a botched FBI operation. But all that takes a backseat when a seemingly all-American couple set up house next door.,Your Paranoia Is Real.,1999-03-19,/jMwDRI4qu5FrSAzf7BfNveuRVf9.jpg,11676,18,US,117
1091,0,16.8312,The Thing,Scientists in the Antarctic are confronted by a shape-shifting alien that assumes the appearance of the people that it kills.,Man is The Warmest Place to Hide.,1982-06-25,/s5fH3GqFcHbi2F0NSBSh4KRNTc0.jpg,11770,27,US,109
1245,0,12.2226,The Remains of the Day,A rule bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained veneer of servitude.,Diamond in the Rough,1993-11-05,/gvu4zaF0KeIRoZ5fVABQH3Wug3r.jpg,54441,18,GB,134
1278,0,6.68598,The Dreamers,A young American studying in Paris in 1968 strikes up a friendship with a French brother and sister. Set against the background of the '68 Paris student riots.,Together nothing is impossible. Together nothing is forbidden.,2003-09-01,/7ABcfmXQZeCXl5sNrDuLS1URMPN.jpg,4956,18,FR,115
1282,0,4.70409,Dogtown and Z-Boys,Dogtown and Z-Boys follows the evolution of skateboarding from the 60's and into the late 70's as skateboarding's california beach boy image is transformed into a low-riding surf oriented style.,,2001-01-18,/yS11joPn962PSp8iBsmcaZLWN4M.jpg,4319,99,US,91
1361,0,1.80061,The Return of the King,Two Hobbits struggle to destroy the Ring in Mount Doom while their friends desperately fight evil Lord Sauron's forces in a final battle.,,1980-05-11,/rmjhiMrx6cqwsrg4tqYuIBk5SkY.jpg,0,16,US,98
