companyId,companyName
23201,Be Gentlemen Limited Partnership
8335,The Image Organization
58068,M.O.D. Productions Inc.
15298,Malpaso Company
7,DreamWorks
85,Konrad Pictures
1601,Maven Entertainment
85976,Chase Regency
29891,Miravista Films
29892,Don Quixote
27084,Leeds/Ben-Ami Productions
27085,Sheen Productions
40014,Producers Network Associates
11015,Heller Highwater Productions
908,Mystery Clock Cinema
12474,J&M Entertainment
39602,Manny Coto Productions
48136,British Broadcasting Corporation (BBC) Television
55474,Stargate Studios
1270,National Lottery
4413,Gruber Bros.
24356,Tomboy Films
36978,Winchester Multimedia PLC
45518,Calimari Productions
1260,Synchronistic Pictures
1261,Scala Productions
572,New Amsterdam Entertainment
6246,Medusa Film
22269,Stardust International
11571,Samson Films
16923,Zephyr Films
20521,Neue Deutsche Filmgesellschaft (NDF)
31059,Pony Canyon
377,Bandeira Entertainment
8658,Rialto Films
14589,Code Entertainment
14159,Seven Arts Pictures
1508,Wildgaze Films
18987,Unthank Films
40114,Goldwyn Entertainment Company
68035,Scala Productionss
2753,MacGillivray Freeman Films
3447,IMAX
4157,Arcturus Motion Pictures
4158,Polartec
40675,Dinamo Entertainment
8213,United Artists Corporation
70166,Jacobs/Mutrux
1596,Shooting Gallery
3958,Front Street Pictures
41052,Edenstreet Productions
60919,Marlboro Road Gang Productions
91005,Lyrick Studios
26137,Dog Eat Dog Films
14024,Irwin Allen Productions
19902,Prelude Pictures
30253,Saltire Entertainment
21379,Duo Art Productions
16280,Jean Doumanian Productions
21716,Sweetland Films
65514,Magnolia Films
65515,Jasmine Productions Inc.
37812,Westerly Films
69984,Enchanter Entertainment
20719,Manifest Film Company
5507,SE8 Group
5755,Constantin Film Produktion
19481,Babelsberg Film
55103,Celtridge
51084,Here Studios
51085,Leather Jacket Productions
51086,Goldeco Pictures
4360,Strength Ltd.
7942,Cabin Creek Films
10566,Clipsal Films
60294,Alta Vista
4714,HSX Films
16517,Chase Productions
33882,Compagnie des Films
41050,Compagnie Est-Ouest
2478,Manhattan Project
39288,Gotham Entertainment Group
39838,Toledo Pictures
620,Centropolis Film Productions
882,Toho Company
11343,Fried Films
1591,Rhino Films
53460,Fear and Loathing LLC
53461,Shark Productions
16718,No Limit Films
813,DiNovi Pictures
4258,Fortis Films
23912,Antidote Films (I)
25680,391 Productions
16754,Roland-Film
29692,Tritone Productions
40460,Joel Castleberg Productions
545,Ten Thirteen Productions
21872,Treasure Entertainment
70198,Easkel Media
1301,Joseph M. Singer Entertainment
8808,McElroy & McElroy
16232,Picnic Productions Pty. Ltd.
74363,British Empire Films Australia
12269,ShadowCatcher Entertainment
11533,Valhalla Motion Pictures
7293,DreamWorks Pictures
379,Truth and Soul Pictures Inc
7503,Protozoa Pictures
22566,Harvest Filmworks
22567,Plantain Films
40240,Anyway Productions
74116,Reynolds Pictures
33333,Paramount Famous Lasky Corporation
5488,Fox Film Corporation
4006,Two Cities Films
388,Horizon Pictures
30724,Hecht-Lancaster Productions
8268,Seven Arts
90571,Mirisch Pictures
1980,Woodfall Film Productions
571,Highland Films
13219,"Mirisch Corporation, The"
1807,Warwick Film Productions
1323,Florin Productions
1324,Jerome Hellman Productions
8770,"Allied Stars, Ltd."
205,Mirage Entertainment
470,Recorded Pictures Company
472,Soprofilms
473,TAO Film
474,Yanco
206,Star Partners II Ltd.
80,The Zanuck Company
2380,Palomar Pictures
3065,American Broadcasting Company (ABC)
6174,Gus Productions
11463,Edge City
3076,Allagash Films
24931,Henson Associates (HA)
8812,Channel Productions
16779,Georgetown Productions Inc.
17611,Sean S. Cunningham Films
7512,"Georgetown Productions, Inc."
7513,Jason Productions
93280,"Friday Four, Inc."
62948,Horror Inc.
22814,Falcon International Productions
4351,Trans Pacific Films
542,Guardian Trust Company
15059,Simcom Limited
15060,Prom Night Productions
15493,Allarcom Limited
15494,British Columbia Television
21287,CFCN Communications
21288,TBA Film
36555,Famous Players
61660,Comweb Productions
48184,Hoya Productions
10281,Kent Productions
7981,Pathé
21143,Lolita Productions
2848,Hoyts Film Partnership
33088,Behavioral Problem Productions Ltd.
19397,Revolutionary Eye LLC
10079,The Walt Disney Company
1340,New Star Entertainment
11670,Producers Sales Organization (PSO)
32,Buena Vista
8330,British Broadcasting Company
18071,FilmDallas Pictures
18090,Bountiful Film Partners
18094,Antron Media Production
4990,Ital-Noleggio Cinematografico
4991,Lotar Film Productions
20741,Buena Vista Distribution Company
15395,Oz Productions Ltd.
3197,Celebrity Productions
558,Lisberger/Kushner
960,L.A. Films
1951,Aspen Film Society
3826,Graveyard Productions
9998,Umbrella-Rosenblum Film Production
18947,Atlantic Releasing Corporation
86083,Virgin Benelux
86084,Virgin Schallplatten
965,TAFT Entertainment Pictures
6177,Sunn Classic Pictures
2159,Hal Roach Studios
5093,Cinema Group
6562,Planet Productions
12591,Angeles Entertainment Group
12592,Inverness Productions
52197,Gatlin
6422,Sullivan Bluth Studios
2519,DeBart
2813,Forensic Films
40126,Toast Films
1683,Andell Entertainment
40263,Blue Guitar Films
16914,Famous Players Limited
25762,Selta Films
25765,International Cinema Corporation (ICC)
25766,Cine-Neighbor
1684,Chenault Productions
12943,APJAC Productions
22745,Jerry Lewis Enterprises
18170,Sagittarius Productions
5016,Nepenthe Productions
47264,Watership Productions
32178,Aurora
90400,Mrs. Brisby Ltd.
90512,Don Bluth Productions
10215,Legend Production Company
22297,Jonesfilm
69888,The Jozak Company
69889,Decade
22284,CAT Films
22285,Mimosa Films
6313,Weintraub Entertainment Group
23267,Elrina Investment
11506,Maljack Productions
10324,William Castle Productions
1256,Producers Sales Organization
33772,Bavaria Studios
989,Four Square Productions
55994,Tetragram
421,Amen Ra Films
11321,Imaginary Forces
19551,Marvel Enterprises
4959,Pathé Films
14591,Arenafilm
29115,John Maynard Productions
4354,"Geffen Company, The"
27584,"Rainbow Film Company, The"
40955,Revere Entertainment
40956,Jagtoria Films
1554,Transatlantic Pictures
1811,FilmColony
61337,Dollface
41680,Bill Plympton Studios
20743,Imagine Films Entertainment
3618,Film Workshop
21848,Knock Films A.V.V.
8116,Wind Dancer Productions
62,The Selznik Studio
614,Vanguard Films
4005,Skirball Productions
14701,Mayflower Pictures Corporation
1221,Gainsborough Pictures
51816,British International Pictures (BIP)
1222,Carlyle Blackwell Productions
1566,Spanky Pictures
21953,Feature Film Project
22207,Cube Libre
22208,Harold Greenberg Fund
22209,Odeon Films
22210,Ontario Film Development Corporation
22211,Viacom Canada
7070,Davis Entertainment Classics
7856,Digging to China LLC
21085,"Ministry of Film, The"
3631,Filmax
11601,Silver Lion Films
55465,Televisa S.A. de C.V.
55776,Arco Films S.L
55777,Hool/Macdonald Productions
55778,Producciones San Patricia
2124,Melvin Simon Productions
8829,Market Street Productions
5263,Amercent Films
5264,American Entertainment Partners L.P.
1072,Mysterious Arts
13671,ABC Motion Pictures
7585,Delphi II Productions
556,Sherwood
1174,Delphi V Productions
44425,ML Delphi Premier Productions
9265,Applied Action
903,David Brown Productions
475,JD Productions
21144,Movieco Australia
29489,Sideshow Pictures
2347,FGM Entertainment
333,Original Film
23861,IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG
40002,Fade In Films
3901,Phoenician Films
6996,Apostle
40759,Filmline International
2141,Kaleidoscope Entertainment
38210,Kaleidoscope Productions
3067,Memorial Enterprises
1431,Playboy Enterprises
251,Avenue Pictures Productions
925,Nu Image Films
10254,Millennium Films
40244,Tidewater Pictures Inc.
520,Pacific Data Images (PDI)
521,DreamWorks Animation
2822,SNL Studios
56396,Snider Than Thou Productions Inc.
18149,Prometheus Film Productions Ltd
419,Embassy Pictures Corporation
89303,Palo Vista Productions
89304,Peter V. Miller Investment Corp.
18742,ABC Entertainment
38609,Holly Hill Productions
3298,Harpo Films
5550,Midwinter Productions Inc.
1163,Larger Than Life Productions
52758,Charter Films Inc.
2516,Kuzui Enterprises
2517,Avenging Conscience
10146,Focus Features
10697,Laurel Productions
14555,Darkside Movie
23893,Film Office
23894,Spooky Tooth Productions
23895,Storm King Productions
924,The Turman-Morrissey Company
13495,Flashpoint (I)
13769,Lynda Obst Productions
20634,"Bedford Falls Company, The"
279,Single Cell Pictures
136,City Light Films
1899,Radio Teléfis Éireann
3981,Terminal City Pictures
1444,Cannon Group
13549,Golan-Globus Productions
14227,Northbrook Films
36638,Fadsin Cinema Associates
6781,Initial Pictures
20657,U.K. Productions Entity
79209,No Such Productions
59150,Klasky-Csupo
21717,Magnolia Productions
7380,Initial Entertainment Group (IEG)
407,Dreamland Productions
17100,Screen Classics (II)
32336,Christel Films
8818,Vincent Pictures
3418,Famous Films (II)
1445,Golan-Globus
21896,Easedram
69583,Police Academy Productions
38085,VBT Productions
38086,Ballpark Productions Partnership
10619,Azoff Entertainment
22351,The Canton Company
12958,Calash Corporation
3470,Stone Group Pictures
81127,El Corazon Producciones S.A.
3089,Paper Clip Productions
3267,Atlantic Entertainment Group
4267,Delphi Films
57092,Weintraub International Group
3201,Merlin Films
3230,J & M
5267,Irish Film Board
23660,Geisler-Roberdeau
1281,Argosy Pictures
369,Bungalow 78 Productions
10231,Farrell/Minoff
1702,Medusa Produzione
10102,Cattleya
10378,Cineritmo
10379,Film and General Productions
23708,capitol international
93549,Dove International
10202,Columbia TriStar Home Entertainment
40336,Chinese Bookie Pictures
532,Morpheus
7339,Hyperion Pictures
4189,Scala Films
53493,Topps Chewing Gum
4535,Vista Organization
10165,New Century Entertainment Corporation
4109,Vision PDG
1887,Lorimar Motion Pictures
1175,Frostbacks
1197,Vortex
4110,Cannon Films
33306,Nicolas Entertainment
17479,Ultra Muchos Productions
8792,Pan Arts
43687,Layton
22490,Cote Blanche Productions
7110,Les Films Ariane
20091,RAI Radiotelevisione Italiana
45693,Cristaldifilm
15081,Rimfire Films
514,Silver Screen Partners
11742,Jay Weston Productions
7680,Tornasol Films
8369,Alta Films
27013,Road Movies Vierte Produktionen
27014,Scottish Arts Council Lottery Fund
821,The Greenlight Fund
1045,Marmot Tandy Productions
40966,Dirt Road Productions
40967,King City
40968,Exile Films
47818,Anglo-Amalgamated Productions
62072,Polar Entertainment Corporation
3805,Ken Lipper/June Beallor Production
3806,Shoah Foundation
3807,Survivors of the Shoah Visual History Foundation
17887,Midnight Sun Pictures
788,Bel Air Entertainment
18093,Tiger Productions
3058,Crossroads Films
67035,Kramer-Tornell Productions
7458,Cubicle Inc.
1685,Hofflund/Polone
9269,Global Entertainment Productions GmbH & Company Medien KG
44460,Underdog Productions
16647,CineSon Entertainment
18339,E-K-Corporation
3264,Columbus Circle Films
4415,Corn Cobb Productions
15342,Fifth Avenue Entertainment
4416,Park Avenue Productions
1830,Ross Hunter Productions Inc.
48543,United Films
5418,Alligator Inc
2379,Palladium Productions
33304,Meteor Joint Venture
22542,Apjac International
12277,The Filmakers Group
505,Cruel Productions
13419,SKA Films
2065,Scout Productions
65449,Prosperity Electric
328,TLA Releasing
2229,Red Bank Films
19944,"Carousel Picture Company, The"
24039,No Prisoners Productions
24041,Origin Systems Inc.
80469,American Entertainment Investors
89308,Wing Commander Productions
89309,Digital Anvil
47396,Mantle Clinic II
23843,Lawrence P. Bachmann Productions
4077,Crystal Sky Worldwide
4078,Triumph
688,Rankin/Bass Productions
4107,NEST Family Entertainment
2979,ETIC Films
7364,Heyday Films
25820,Engulf & Devour Productions Inc.
25087,Arnon Milchan Productions
372,Groucho II Film Partnership
13158,Punch 21 Productions
1757,Mad Chance
1783,Jaret Entertainment
2232,Cherry Alley Productions
393,MACT Productions
11943,Filmanía S.L.
30225,Blue Horizon Productions
9996,Syncopy
13028,Next Wave Films
19813,Flower Films (II)
21241,Bushwood Pictures
21242,Never Been Kissed Productions
22289,Moonstone Entertainment
41048,Elysian Dreams
41049,Kudzu
40648,Shooting Star Pictures
16978,Lightmotive
23036,C.E.O. Films
23038,Laguna Entertainment
1218,The Film Consortium
1869,AMLF
38781,L Films
1088,Alcon Entertainment
17422,Dogstar Films
81141,3 Miles Apart Productions Ltd.
2570,Bona Fide Productions
804,Natural Nylon Entertainment
805,Serendipity Point Films
807,The Harold Greenberg Fund
808,The Movie Network
809,Union Générale Cinématographique
20170,Canadian Television Fund
598,Team Todd
547,Open City Films
78240,Giai Phong Film Studio
90093,Winslow Partners Ltd.
16274,Thomas Coleman and Michael Rosenblatt Productions
16275,Film Development Fund
4527,Concorde Pictures
11136,Trinity Pictures
13674,Working Dog
13675,Village Roadshow Entertainment
40999,Hummingbird Communications
40769,Sanford/Pillsbury Productions
1677,Mediaset
40768,Navert Film
40757,Rain film
1314,Hammer Film Productions
87008,Universal Pictures Co. Inc.
51861,Dovemead Films
51862,Film Export A.G.
51903,Cantharus Productions
6231,London-Cannon Films
16593,Hemdale
57825,Colonial Productions
13987,Winchester Pictures Corporation
3458,Clover Productions
4697,Sunset Productions
429,DC Comics
3077,Melville Productions
14269,Hill-Hecht-Lancaster Productions
82943,Jeffrey Pictures Corp.
282,Bookshop Productions
283,Notting Hill Pictures
40996,CLT
40997,Escima
158,Spyglass Entertainment
15460,Ignite Entertainment
15461,HSX Films
8068,Mindfire Entertainment
78324,Triad Studios
17048,Counterclock Productions
21409,MFP Munich Film Partners GmbH & Company I. Produktions KG
38005,Neufeld Rehme Productions
1243,Arena Films
2816,Axiom Films
2817,Globe Films
2818,SBS Independent
2819,Screen Partners Ltd.
2104,Tangled Web Productions
1538,Comedy Central
7480,Comedy Central Films
45852,Comedy Partners
2507,"Todman, Simon, LeMasters Productions"
57088,Sonnenfeld Josephson Worldwide Entertainment
3169,Zide-Perry Productions
3287,Screen Gems
22512,Arlington Road Productions Corporation
22513,Gorai / Samuelson Productions
22514,Samuelson Productions
15160,Haxan Films
20043,Hudson Film
194,Hobby Films
195,Pole Star
67109,Rocking Chair Productions
689,Ventanarosa Productions
20873,Columbia TriStar Home Video
80578,Dan Lupovitz Productions
47565,Black Rhino Productions
596,KC Medien AG
20477,DiC Entertainment
28438,Riche-Ludwig Productions
28439,Groucho III Film Partnership
52795,Harris-Kubrick Productions
4323,Minotaur Productions
516,Seven Arts Productions
517,Allied Artists
518,Transworld Pictures
544,De Laurentiis
62343,Crimes of the Heart S.A
34505,Kindred Limited Partnership
8866,Cinétudes Films
13221,Kingsmere Productions Ltd.
2956,The Geffen Company
34281,Santa Clara Productions
898,Lorimar Productions
8310,American Filmworks
23792,Scary Stuff
8263,EMI Films
21590,Pressman Productions
2785,Warner Bros. Animation
17032,Barry Mendel Productions
597,Irish Dreamtime
599,Solar Productions
16749,Simkoe
2152,GreeneStreet Films
11955,Sogepaq
13367,CDI
376,Industry Entertainment
3334,Adam Fields Productions
81140,Two Girls Productions
3242,Base 12 Productions
90195,Corrupter Production Service Ltd.
90196,Takoma Entertainment
90197,KISS Nation
11572,CITY-TV
53186,Government of British Columbia Film Incentive BC Program
2815,Head On Productions
31062,Ritz-Carlton Pictures
4820,Alta Vista Productions
13862,Alta Vista Film Production
8313,Playboy Productions
12978,Kettledrum Films
10895,Cometstone Pictures
21451,American Entertainment Partners II L.P.
39711,Dalton Films
1312,The Mount Company
67709,Cinema City Films
10757,Christmas Tree Films
12968,Baumgarten-Prophet Entertainment
959,IndieProd Company Productions
4380,Suntaur Entertainment Company
20938,Liberty Pictures
10879,Tom Ward Enterprises
6762,Decla-Bioscop AG
44382,Decla-Film-Gesellschaft Holz & Co.
2079,Banshee
8014,Eagle Beach Productions
792,Radio Télévision Belge Francophone
5006,Exposed Film Productions AS
5404,Norsk Rikskringkasting (NRK)
11694,Ministère de la Culture de la Republique Française
19136,La Sept ARTE
26890,Douri Films
84496,Ciné Libre
88165,ACCI
88166,38 Productions
91526,Fida Attieh Productions
