actorId,movieId,characterName,characterOrder
588 ,26689 ,Sam,5 
588 ,32081 ,Burns,6 
588 ,35689 ,Samuel,3 
588 ,39327 ,Calvin Murks,7 
588 ,41478 ,Dorsett,10 
588 ,44895 ,Judge Pike,4 
589 ,11508 ,Morticia Addams,1 
589 ,11603 ,Claudia Henderson,1 
589 ,23941 ,Angel,3 
589 ,32081 ,Diane,2 
589 ,46029 ,Liz,2 
589 ,74629 ,Nancy Archer,0 
589 ,79593 ,Leann Netherwood,0 
589 ,236324 ,Susan Hardy,0 
589 ,291869 ,Deborah,3 
589 ,322922 ,Mao,6 
590 ,36349 ,Tyke Thayden,10 
590 ,271033 ,Tully,6 
591 ,10403 ,Joel Levison,5 
591 ,96404 ,Peyton,4 
592 ,18977 ,Abu the Genie (as Joseph Turkel),5 
593 ,12123 ,Maggie McDermott,6 
593 ,15639 ,Lily Micelli,6 
593 ,72912 ,Betty,2 
593 ,342165 ,Eleanor Mahler,2 
649 ,80 ,Bookstore Manager,2 
649 ,691 ,Max Kalba,11 
649 ,69526 ,Baron Muntzof,9 
649 ,332356 ,Isaiah,16 
650 ,59199 ,Delores,5 
651 ,80 ,Journalist #1,3 
652 ,9405 ,Goldsmythe,3 
652 ,69870 ,Dr Joseph Denman,3 
653 ,84831 ,Princess Aida,3 
654 ,80 ,Journalist #2,4 
655 ,10610 ,Cmdr. Hammerstock-Smythe,4 
655 ,12715 ,Corky Taylor,5 
655 ,225577 ,Edward Tremaine,4 
655 ,318954 ,Charles Kemp,1 
655 ,332356 ,Annas,4 
656 ,1621 ,Coleman,4 
656 ,3024 ,George Devlin,2 
656 ,15598 ,The Abortionist,8 
656 ,16241 ,Sidney Beynon,6 
656 ,26670 ,Selsdon Mowbray / The Burglar,2 
656 ,51619 ,Christopher Ridgefield,5 
656 ,55032 ,malcom De Vere,2 
656 ,62001 ,Donald Skinner,6 
656 ,73116 ,Tom Bates,1 
656 ,75641 ,Admiral Canaris,9 
657 ,80 ,Waitress,5 
658 ,10918 ,Boris Plots,1 
658 ,15052 ,Chandler Manning,0 
658 ,25852 ,Edy Rodriguez,7 
658 ,43566 ,Panos Demeris,3 
658 ,59965 ,Frank Burton,2 
658 ,253287 ,Terry,5 
658 ,283161 ,Sergeant (voice),3 
663 ,5237 ,Capt. Beyman,3 
677 ,13251 ,Emek Yoglu,4 
684 ,130739 ,Niko Fischer,0 
689 ,31342 ,Helen,0 
693 ,11667 ,Dr. Dhalsim,7 
693 ,29805 ,Azad,14 
696 ,707 ,Chuck Lee,6 
702 ,322922 ,Todd,12 
707 ,1621 ,Louis Winthorpe III,1 
707 ,9099 ,Colonel John T. Hall,1 
707 ,10023 ,Sgt. Joe Friday,0 
707 ,23096 ,Clifford Skridlow / Doctor Detroit,0 
707 ,31013 ,Det. Insp. Jack Grillo,0 
707 ,55922 ,Dr. Cyrill Kipp,9 
707 ,200063 ,Himself,5 
707 ,239566 ,Ben Bart,2 
707 ,257344 ,1982 Championship MC,10 
707 ,367816 ,Himself,2 
722 ,9377 ,Jeanie Bueller,4 
722 ,10862 ,Janice Guerrero,5 
722 ,259808 ,Liz Carter,4 
723 ,5494 ,Garth,2 
723 ,9282 ,Frank,9 
723 ,9687 ,Lance,3 
723 ,9967 ,Kevin Scott,3 
723 ,17465 ,Derek Sutton,2 
723 ,17806 ,Ben Clifton,1 
723 ,18316 ,Jack Crews,0 
724 ,535 ,Tina Tech,7 
724 ,10805 ,Jackie,1 
725 ,28117 ,Lou Sherwood,8 
725 ,229081 ,Blaine Counter,4 
726 ,4986 ,Det. Meyer Meyer,2 
726 ,11966 ,Oscar Baldwin,3 
726 ,19953 ,George Stickel,2 
726 ,62001 ,Larry Gutman,2 
738 ,506 ,Mark Rutland,1 
738 ,660 ,James Bond,0 
738 ,667 ,James Bond,0 
738 ,681 ,James Bond,0 
738 ,5902 ,Maj. Gen. Robert E. Urquhart,3 
738 ,11851 ,Lt. Col. Alan Caldwell,0 
738 ,32615 ,Detective Sergeant Johnson,0 
738 ,62001 ,Maj. Robert Dapes,0 
738 ,70498 ,Samson Shillitoe,0 
738 ,80595 ,Paddy Damion,2 
739 ,707 ,Jenny Flex,9 
739 ,309049 ,Susan Taylor,1 
740 ,29805 ,Cmdr. Marder,12 
740 ,67794 ,Crawford,2 
741 ,27804 ,James Wright,0 
746 ,19725 ,Achmed,4 
747 ,216529 ,Himself,4 
748 ,55032 ,Connors,6 
749 ,41160 ,Sheila Bailey,3 
762 ,4349 ,Sergeant Haytham,4 
762 ,121791 ,Amin Jaafari,0 
762 ,282502 ,Salah,2 
765 ,12473 ,Mouna Khalil,3 
765 ,45595 ,Hidi Husseini,1 
765 ,157380 ,Nadine,1 
766 ,4349 ,Colonel Faris Al Ghazi,6 
776 ,1621 ,Billy Ray Valentine,0 
776 ,5851 ,Officer Trey Sellars,2 
776 ,6522 ,Rayford Gibson,0 
777 ,259557 ,Leroy Beecher,2 
778 ,31947 ,Lt. Col. R.T. Nevitt,3 
778 ,324150 ,Uncle John,1 
780 ,40219 ,Eli MacCleary,0 
780 ,56718 ,Sergeant Boford Miles,1 
780 ,85755 ,Max Parrish,3 
780 ,284289 ,Sheriff Robb,3 
781 ,2144 ,Carl Harding,4 
781 ,257345 ,Simon Richards,9 
781 ,411873 ,Ilario,10 
782 ,700 ,Orlov,5 
782 ,309049 ,Charlie,5 
783 ,2355 ,Stelter,9 
783 ,169298 ,Carlito Kane,3 
783 ,225525 ,Luke Dickson,7 
785 ,2055 ,Sheriff Poole,5 
785 ,5971 ,Bobby,6 
785 ,19342 ,Dr. Pennington,3 
785 ,47212 ,Alby,0 
785 ,100167 ,Tommy,0 
785 ,107246 ,Nick,7 
785 ,340210 ,Dan Cappelli,1 
819 ,11371 ,Jack Teller,1 
820 ,11855 ,Pecker,0 
820 ,14237 ,Michael,0 
820 ,18869 ,Jimmy Wright,0 
820 ,24757 ,Harry Katish,0 
820 ,43566 ,Jacob Ryan,2 
820 ,322922 ,Berto,5 
822 ,70703 ,Himself,2 
824 ,9285 ,Ed,11 
824 ,44998 ,Jack,3 
824 ,218329 ,,2 
825 ,189 ,Wallenquist,15 
825 ,25752 ,Dr. Michaels,4 
825 ,43213 ,Ray Berkowski,3 
825 ,145316 ,Skipper (voice),1 
826 ,9306 ,Aissa,3 
826 ,10663 ,Vicki Vallencourt,2 
826 ,32625 ,Paula,2 
827 ,1847 ,Philip Marlowe,0 
827 ,5902 ,Col. Robert Stout,5 
827 ,84209 ,Vice Detective Michael Keneely,0 
827 ,149445 ,Walter Hill,0 
827 ,180929 ,Dudley Frapper,1 
829 ,38138 ,Detective Ross,8 
829 ,86680 ,Luke,2 
830 ,50318 ,Danny Cash,7 
854 ,1815 ,General Sternwood,7 
854 ,32634 ,Marshal Guthrie McCabe,0 
854 ,33630 ,Prof. Peter Morgan Jr.,1 
854 ,37380 ,Steve Martin,0 
854 ,94623 ,Himself (uncredited),4 
856 ,10279 ,Luigi,11 
856 ,18710 ,Al Capone,0 
856 ,29193 ,Mr. Klein,2 
856 ,33665 ,Manny Victor,2 
856 ,80264 ,Jocko de Paris,0 
860 ,72847 ,Paula,3 
860 ,123295 ,Ginna Abbott,6 
860 ,186691 ,Kit Campbell,6 
861 ,118549 ,Honey,4 
862 ,990 ,Bert Gordon,3 
862 ,13189 ,Ebenezer Scrooge,0 
862 ,27841 ,Justin Playfair,0 
862 ,42634 ,Dr. Archie Bollen,1 
862 ,47616 ,Paolo Maltese,4 
862 ,49483 ,Fagin,0 
863 ,1361 ,Frodo Baggins,0 
863 ,118760 ,Mr. Roper,0 
879 ,11775 ,Howard D. Doyle,5 
879 ,244316 ,Douglass,5 
880 ,9784 ,Jack Giamoro,0 
880 ,10862 ,Buddy Amaral,0 
880 ,259695 ,Joe Coughlin,0 
882 ,2144 ,Jewel Valentino,1 
882 ,2355 ,Angela Oakhurst,3 
882 ,13531 ,Corey Mason,3 
882 ,63493 ,Shana Harris,1 
883 ,2088 ,Martie,6 
883 ,2637 ,Gordon Smallwood,2 
883 ,25557 ,Dr. Lawrence Graves,4 
883 ,26223 ,Henry,1 
883 ,140443 ,Tommy,1 
883 ,254904 ,Perry Weinstein,10 
884 ,290 ,Chet,7 
884 ,9071 ,Nick Reve,0 
884 ,11305 ,Charlie the Barber,4 
884 ,11934 ,Beatnik Barman,10 
884 ,27023 ,John,0 
884 ,52936 ,Aldolpho Rollo,0 
886 ,8744 ,Law,3 
886 ,14034 ,Detective Alex Tardio,8 
886 ,17035 ,Otis,6 
887 ,9384 ,Ken Hutchinson,1 
887 ,12183 ,Neil King,3 
887 ,49013 ,Lightning McQueen (voice),0 
887 ,59436 ,Gil,0 
887 ,116741 ,Nick Campbell,0 
887 ,213681 ,Steve Chambers,1 
887 ,217057 ,Ricky The Dragon (voice),1 
887 ,329833 ,Hansel,1 
920 ,4283 ,Jacob Krieg,3 
921 ,29083 ,Mimi,2 
922 ,19118 ,Greenberg,4 
922 ,26560 ,Howard McDermott,2 
922 ,31601 ,Carl Rosenberg,4 
922 ,84209 ,Carl Rizzo,2 
923 ,33667 ,Tommy Green,8 
923 ,43759 ,Peter Fry,3 
923 ,65891 ,Wilbur Whateley,1 
923 ,99351 ,Robert Shannon,4 
923 ,111390 ,John Kenyon,2 
923 ,164073 ,Jed Joy,2 
923 ,229757 ,Andrew MacBean,6 
925 ,10658 ,Lieutenant Welker,6 
925 ,11450 ,Lishman,12 
925 ,12618 ,Dick Montoya,7 
925 ,13571 ,John Laury,7 
925 ,46027 ,McGovern,9 
934 ,43757 ,The Man,0 
934 ,86834 ,Noah,0 
934 ,290250 ,Jackson Healy,0 
935 ,1813 ,Christabella Andreoli,5 
935 ,10782 ,Osborne,1 
935 ,297762 ,Queen Hippolyta,5 
936 ,1815 ,Eddie Mars,6 
936 ,12310 ,Athos,0 
936 ,14506 ,Vulcan,3 
936 ,28752 ,Leon Corledo,0 
936 ,58733 ,"""""""Brocaire""",0 
936 ,69526 ,Ivan Dragomiloff,0 
937 ,10705 ,Chorus,1 
937 ,11498 ,Franklyn Madson,1 
937 ,42314 ,Himself/Interview,12 
937 ,44006 ,Cassio,4 
937 ,47282 ,Arthur Clennam,0 
937 ,267345 ,Nijinsky (voice) (as Sir Derek Jacobi),1 
938 ,57585 ,Curtie Church,1 
939 ,814 ,Dart Player,6 
939 ,53459 ,Robert Anderson,0 
939 ,183258 ,Police Commissioner,8 
940 ,11248 ,General Globus,5 
940 ,77949 ,Reverend Hugh Purslow,6 
941 ,51876 ,Man in Tan Coat,8 
942 ,10134 ,Brick Bardo,4 
942 ,47065 ,General Hafez,2 
955 ,109091 ,Laura,4 
955 ,329833 ,Montana Grosso,3 
973 ,768 ,"""""""Netley""",0 
974 ,338518 ,Major Jackman,6 
975 ,338518 ,Roy Dixon,3 
975 ,420245 ,Detective Boardman,4 
976 ,7515 ,Bateman,3 
976 ,9759 ,Ethan,2 
976 ,10796 ,MVA Agent Evan Funsch,1 
978 ,148 ,Dr. Sullitzer,4 
980 ,13300 ,Billy Wings,7 
980 ,24775 ,Michael Kittredge,1 
980 ,262866 ,Tillinghast,6 
980 ,297702 ,Carl,2 
980 ,298026 ,Rob,1 
980 ,322922 ,Sarge,7 
982 ,41166 ,Mick,3 
982 ,73116 ,Martin Taylor,0 
994 ,118737 ,Traffikant,2 
1003 ,397 ,Inspector Jean-Paul Cardon,3 
1004 ,2291 ,Louis,2 
1004 ,17258 ,Phil Harper,3 
1004 ,46029 ,Gene,3 
1004 ,193387 ,Harry,1 
1004 ,288421 ,Himself,1 
1005 ,53172 ,Larry,14 
1009 ,26502 ,Ben Stride,0 
1009 ,36206 ,Gil Westrum,0 
1009 ,38716 ,Tony Kent,1 
1009 ,39311 ,Dr. Jack Woodford,3 
1009 ,43114 ,Tom Buchanan,0 
1009 ,43254 ,Capt. Tom Benson,0 
1009 ,43314 ,Marshal Calem Ware,0 
1009 ,43378 ,Owen Merrit,0 
1009 ,52355 ,Bill Fadden,2 
1009 ,176670 ,Buck Devlin,0 
1009 ,241754 ,Jim Carey,0 
1010 ,1713 ,Frankie Botz,18 
1010 ,10279 ,David Berkowitz,15 
1010 ,97481 ,Arty,3 
1019 ,330459 ,Galen Erso,4 
1032 ,11450 ,Martin Rittenhome,20 
1032 ,22423 ,Joe Lesser,8 
1032 ,44345 ,Himself,0 
1032 ,339751 ,Himself,2 
1035 ,38868 ,Himself,5 
1035 ,339751 ,Himself,11 
1036 ,150273 ,Jennifer,1 
1037 ,12547 ,Weldon Parish,0 
1037 ,16153 ,Ben,3 
1037 ,17258 ,Alonzo Scolara,4 
1037 ,22023 ,Cat,1 
1037 ,24909 ,John Harris,0 
1037 ,31067 ,Brig. Gen. Warren Black,12 
1037 ,34995 ,Walter McGrane,1 
1037 ,36606 ,Himself,1 
1037 ,86241 ,Ken Hood,3 
1037 ,107246 ,Rivas,2 
1037 ,254772 ,Bill Agati,1 
1037 ,270005 ,Salvatore Vitaglia,4 
1037 ,407518 ,Papi,2 
1038 ,1439 ,Anna Leonowens,0 
1038 ,4413 ,Erica Bain,0 
1038 ,10488 ,Alexandra Rover,1 
1038 ,16153 ,Audrey,7 
1038 ,44345 ,Herself,2 
1039 ,13005 ,"""""""Carl Lazlo""",0 
1039 ,14550 ,Jack McDermott,2 
1039 ,28932 ,Max Graham,2 
1039 ,210940 ,Production Manager,8 
1062 ,157 ,Cmdr. Kruge,8 
1062 ,189 ,Kroenig,12 
1062 ,12139 ,Switchblade Sam,3 
1062 ,14550 ,Henry Sikorsky,1 
1062 ,26976 ,Dr. Harvey Kelekian,1 
1062 ,409696 ,Woodsman,4 
1063 ,10658 ,Beverly Switzler,0 
1063 ,12139 ,Alice Mitchell,4 
1063 ,45725 ,Laura,3 
1063 ,91311 ,Emily,0 
1063 ,187541 ,Julia,10 
1063 ,218043 ,Irene Steele,2 
1064 ,483 ,Dell,4 
1064 ,31601 ,Danny,11 
1064 ,41792 ,Rubin Farr,0 
1064 ,242076 ,Ned,3 
1067 ,40041 ,Oliver Myerhoff,6 
1067 ,55457 ,Larry Dubois,4 
1068 ,31462 ,Joan Pudillo,3 
1068 ,55457 ,Rosie Petrofsky,2 
1069 ,17200 ,Vincent Bugliosi,0 
1072 ,9040 ,Steiger,5 
1072 ,12447 ,Vince,8 
1072 ,34898 ,"""""""Thomas Knight""",0 
1072 ,38237 ,Quon,6 
1072 ,173153 ,Judge Fidler,6 
1081 ,65766 ,Thomas,3 
1083 ,10645 ,Herr Mon,3 
1086 ,34469 ,Vercingetorix,6 
1100 ,5227 ,Hercules,0 
1100 ,8452 ,Adam Gibson,0 
1100 ,9493 ,Julius Benedict,0 
1100 ,9604 ,Capt. Ivan Danko,0 
1100 ,9884 ,Gordy Brewer,0 
1100 ,79365 ,Mickey Hargitay,1 
1102 ,22023 ,Maria,4 
1103 ,11078 ,Lieutenant Washington,3 
1103 ,53172 ,Frank,6 
1105 ,12715 ,El Coyote,4 
1107 ,10823 ,Diehl,2 
1107 ,11577 ,Ollinger,8 
1107 ,13005 ,Judge Simpson,4 
1107 ,26702 ,Dunworth,3 
1107 ,45226 ,Dempsey,5 
1107 ,86239 ,Cobb,3 
1115 ,20606 ,Vince,0 
1115 ,48838 ,Danny,8 
1116 ,114606 ,Ray Macguire,2 
1117 ,15644 ,Detective Burton,2 
1117 ,25796 ,Dan De Mora,0 
1118 ,13812 ,Yuri Ivanov,6 
1118 ,14979 ,Nicky / Victor,4 
1118 ,18613 ,Athos,0 
1118 ,47517 ,Oleg Butraskaya,3 
1118 ,146015 ,Frightening Old Man,6 
1119 ,20034 ,Chimponda,5 
1120 ,9911 ,Cedric Munroe,4 
1120 ,239566 ,Joe Brown,4 
1121 ,709 ,Dario,8 
1121 ,5955 ,Toby Jay Wadenah,6 
1121 ,48319 ,Detective Lopez,5 
1121 ,321751 ,Mambrú,1 
1125 ,2196 ,Justin,3 
1125 ,11788 ,King James VI,6 
1125 ,42881 ,,0 
1125 ,297762 ,Charlie,11 
1137 ,11012 ,Anna Barton,1 
1137 ,74536 ,Lauren Bridges,2 
1137 ,214075 ,Dina Delsanto,1 
1137 ,246860 ,Maria Enders,0 
1141 ,47718 ,Evelyne,2 
1145 ,423 ,Customer with Coins,22 
1145 ,57278 ,Jaskier,2 
1146 ,80 ,Céline,1 
1146 ,3057 ,Caroline Frankenstein,2 
1146 ,9406 ,Serafine Pigot,1 
1146 ,132344 ,Celine,1 
1148 ,188505 ,Polish attaché Radca,3 
1152 ,25783 ,Himself,0 
1152 ,189215 ,Narrator,1 
1158 ,320 ,Will Dormer,0 
1158 ,968 ,Sonny,0 
1158 ,1813 ,John Milton,1 
1158 ,3489 ,Jack Gramm,0 
1158 ,9040 ,Officer Frank Serpico,0 
1158 ,9910 ,Walter Abrams,0 
1158 ,11458 ,Eli Wurman,0 
1158 ,42314 ,Himself/Richard III,0 
1158 ,74536 ,Detective Stanford,1 
1158 ,173153 ,Phil Spector,1 
1158 ,256924 ,Danny Collins,0 
1159 ,1380 ,Al Lucero,5 
1159 ,15267 ,Khan Taj,2 
1159 ,15698 ,Det. Frank Sigliano,2 
1159 ,43626 ,Avner,0 
1159 ,171363 ,Mr. watson,1 
1160 ,859 ,Madame Marie de Tourvel,2 
1160 ,6069 ,Sukie Ridgemont,3 
1160 ,10395 ,Laura,3 
1160 ,10875 ,Susie Diamond,1 
1160 ,10994 ,Ingrid Magnussen,1 
1160 ,12220 ,Katie Jordan,1 
1160 ,14857 ,Linda,0 
1160 ,15019 ,Rosie,0 
1160 ,62213 ,Elizabeth Collins Stoddard,1 
1160 ,62838 ,Ingrid,14 
1162 ,16219 ,Pappy Jack,3 
1162 ,19553 ,Director Banks,0 
1162 ,27381 ,Sallie (The Shark) Macelli,2 
1162 ,52961 ,Father Baragone,3 
1162 ,56179 ,Father Arouch,3 
1162 ,70859 ,Sen. Anton Kreutzer,3 
1162 ,94480 ,Dr. David Loring,0 
1164 ,9040 ,Detective Partner,9 
1164 ,9644 ,Harold Leacher,8 
1164 ,17585 ,Wolfe Sr.,5 
1164 ,42314 ,Himself,15 
1164 ,51765 ,Caleb Cobb,0 
1166 ,318 ,Stanley Goldkiss,8 
1166 ,9331 ,James Cutter,5 
1166 ,37626 ,Det. Carl Oller,5 
1166 ,42314 ,Himself/King Edward,5 
1166 ,291264 ,Hobart Waxman,11 
1169 ,5122 ,Miguel,7 
1173 ,9987 ,Boris Pavlovsky,3 
1173 ,86834 ,Magog (voice),13 
1173 ,191619 ,Mr. Parks,6 
1187 ,41209 ,Umberto,4 
1187 ,100167 ,Brick,5 
1204 ,509 ,Anna Scott,0 
1204 ,7353 ,Lisa Waechter,0 
1204 ,9944 ,Darby Shaw,0 
1204 ,11191 ,Daisy Arujo,1 
1204 ,16558 ,Claire Stenwick,1 
1204 ,303858 ,Patty Fenn,1 
1204 ,353069 ,Miranda,1 
1205 ,2637 ,John Klein,0 
1205 ,2887 ,The Choreographer,4 
1205 ,4823 ,Isaac Barr,0 
1205 ,26390 ,Eddie Dugan,0 
1205 ,42040 ,King David,0 
1205 ,268238 ,Guy Chambers,2 
1206 ,2291 ,Geary,5 
1206 ,9889 ,Mauricio Wilson,2 
1206 ,15423 ,British Record Mogul,11 
1206 ,28275 ,Elf (Voice),1 
1208 ,805 ,Dr. Abraham Sapirstein,5 
1208 ,1621 ,Randolph Duke,5 
1208 ,41234 ,Dr. Shelby,1 
1208 ,176810 ,Barry Eldon,0 
1208 ,179603 ,John Bradley,1 
1208 ,248639 ,Eric Whittenson,2 
1210 ,62001 ,Capt. Raphael Ramirez,3 
1211 ,5236 ,Dabney Shaw,5 
1211 ,14034 ,Earl Radburn,6 
1211 ,15017 ,Richard Connelly,5 
1211 ,17334 ,Kit Hawksin,2 
1211 ,19725 ,The Chief,7 
1211 ,117773 ,Newton Patterson,3 
1229 ,1073 ,Michael Faraday,0 
1229 ,4464 ,Charles Howard,0 
1229 ,10875 ,Jack Baker,0 
1229 ,17035 ,Andy,0 
1229 ,31947 ,Jack Prescott (uncredited),0 
1229 ,49524 ,Roy Pulsipher,0 
1229 ,120518 ,Larry Livingstone,0 
1229 ,120520 ,Jerry Green,1 
1229 ,338766 ,Marcus Hamilton,0 
1230 ,290 ,Charlie Meadows,1 
1230 ,888 ,Fred Flintstone,0 
1230 ,2144 ,Detc. Dehling,6 
1230 ,2698 ,Congressman Long,2 
1230 ,9503 ,Gerold,0 
1230 ,11028 ,Andre DeSoto,3 
1230 ,11934 ,Newsreel Announcer,19 
1230 ,16550 ,Marty Livingston,0 
1230 ,219466 ,Masterson,2 
1230 ,294016 ,Frank King,5 
1231 ,6440 ,Wavey Prowse,1 
1231 ,9959 ,Brenda Martin,1 
1231 ,41505 ,Cara Harding,0 
1231 ,59199 ,,0 
1231 ,131631 ,President Alma Coin,6 
1231 ,306745 ,Laurel Hester,1 
1232 ,18047 ,Ed McCaskey,5 
1232 ,32143 ,Copeland,3 
1233 ,8051 ,Dean Trumbell,2 
1233 ,8272 ,Jon Savage,1 
1233 ,10316 ,Paul Zara,2 
1233 ,31582 ,Rusty,1 
1233 ,41469 ,Sean,1 
1233 ,131631 ,Plutarch Heavensbee,5 
1234 ,30669 ,Julianne,1 
1236 ,211076 ,Giff,5 
1237 ,244580 ,Hobbs,5 
1238 ,169298 ,Kruger,2 
1238 ,284564 ,Death-Head,14 
1238 ,389053 ,The Gymnast,13 
1240 ,13856 ,Dr. Dobson,4 
1241 ,290 ,Barton Fink,0 
1241 ,1713 ,Pauline Carbone,4 
1241 ,9884 ,Sean Amstrong,4 
1241 ,10220 ,Joey Knish,1 
1241 ,10279 ,Voice of Harvey the Dog,17 
1241 ,10661 ,The Phantom,1 
1241 ,11450 ,Herbie Stempel,0 
1241 ,29572 ,Dante Dominio,7 
1241 ,49013 ,Francesco Bernoulli (voice),4 
1241 ,184341 ,Frankie Carbo,6 
1243 ,696 ,Isaac Davis,0 
1243 ,10440 ,Larry Lipton,0 
1243 ,10569 ,Ray,0 
1243 ,50012 ,Mr. Alien (uncredited),0 
1243 ,119694 ,Al Lewis,0 
1243 ,191502 ,Himself,3 
1244 ,41505 ,David / Adam / Wesley,1 
1244 ,201365 ,Solal,0 
1244 ,252529 ,John,3 
1244 ,394822 ,Joe Strummer,1 
1245 ,9953 ,Pursy Will,1 
1245 ,13505 ,Francesca Curtis,2 
1245 ,88224 ,Amanda,1 
1245 ,112336 ,Janet Leigh,2 
1245 ,335797 ,Ash (voice),12 
1246 ,237 ,Cathie Dimly,3 
1246 ,6687 ,Jessie,1 
1246 ,25941 ,D.I. Alice Frampton,1 
1246 ,49013 ,Holley Shiftwell (voice),3 
1246 ,50035 ,Elizabebeth Marks,2 
1246 ,324670 ,Fran Madison,3 
1246 ,354285 ,Sarah Ford,5 
1247 ,44746 ,Larry Durrell,2 
1247 ,73565 ,Tom,0 
1247 ,219466 ,Stanley Mitchell,1 
1247 ,238615 ,Albright,4 
1247 ,252164 ,Mitchell,4 
1247 ,354285 ,Mr. Joe Hunt,4 
1248 ,12123 ,Lyman Earl Collier,5 
1248 ,18884 ,Hermann Göring,1 
1248 ,48791 ,Aethelwine,3 
1248 ,146216 ,Ivan,14 
1248 ,257344 ,Admiral Porter,8 
1249 ,8696 ,Ruth,9 
1249 ,268238 ,Jean Ainslie,6 
1250 ,58760 ,Red Leader (voice),8 
1269 ,820 ,Jim Garrison,0 
1269 ,2055 ,Charley Waite,0 
1269 ,3432 ,Earl Brooks,0 
1269 ,10052 ,Joe Darrow,0 
1269 ,19855 ,Stephen Simmons,1 
1270 ,28263 ,Martin Sprue,2 
1270 ,33258 ,Terry the Toad,5 
1270 ,227735 ,George Hughes,15 
1271 ,11498 ,Gray Baker,3 
1271 ,14782 ,Michael Hunter,0 
1271 ,15720 ,Byron,0 
1271 ,46027 ,Sean Casey,0 
1271 ,194722 ,George Hartman,1 
1271 ,243935 ,Big Al,2 
1271 ,245916 ,Norwin Meneses,5 
1272 ,15600 ,Andrew Babcock,8 
1272 ,33258 ,Major Creech,7 
1272 ,84071 ,Nelson,3 
1273 ,9040 ,Tom Keough,2 
1273 ,32081 ,Bunky,8 
1275 ,34223 ,Snow,6 
1276 ,1717 ,Sadie Burke,4 
1276 ,5955 ,Margaret Larsen,9 
1276 ,24186 ,Annette Jennings,2 
1279 ,381040 ,John,12 
1280 ,15267 ,Kaminski,4 
1280 ,241254 ,Riley,7 
1281 ,866 ,Peter Llewelyn Davies,4 
1283 ,7096 ,Morgan Le Fey,1 
1283 ,20794 ,Susan,5 
1283 ,28118 ,Mother Squirrel (voice),0 
1283 ,31082 ,Esther Rubens,3 
1283 ,43711 ,Enid Blyton,0 
1283 ,62213 ,Dr. Julia Hoffman,2 
1283 ,157841 ,Dr. Clair,1 
1283 ,245168 ,Edith Ellyn,1 
1284 ,146015 ,Harris,4 
1285 ,342464 ,Jack Ferguson,0 
1292 ,1245 ,Lord Darlington,2 
1292 ,10338 ,Richard Mays,2 
1292 ,25720 ,Lord,1 
1292 ,49500 ,Norfolk,5 
1292 ,146015 ,The Colonel,5 
1294 ,38138 ,Nola,4 
1294 ,51875 ,Charmaine,3 
1294 ,367732 ,Michelle,3 
1327 ,41166 ,Sir Andrew Charleson,4 
1327 ,321612 ,Cogsworth,9 
1328 ,9339 ,Bill,6 
1328 ,9452 ,Gary,2 
1328 ,10684 ,Patella,15 
1328 ,25212 ,Ralph,5 
1328 ,100416 ,Mike,0 
1328 ,217057 ,Horatio,2 
1328 ,389053 ,Ted-O,7 
1330 ,101056 ,Casper,0 
1330 ,350505 ,Nockman,2 
1331 ,19846 ,Eddie Rodney Fleming,0 
1331 ,199818 ,Johnno,1 
1333 ,91551 ,Dr. Adrian King,0 
1336 ,10796 ,Gabe Law / Gabriel Yulaw / Lawless,0 
1339 ,18476 ,Kristen,1 
1341 ,330459 ,Chirrut Imwe,3 
1352 ,48580 ,Albert Dehousse (old),4 
1369 ,1589 ,John Joe,1 
1369 ,268735 ,,1 
1370 ,1713 ,Leslie,7 
1370 ,29143 ,Tommy Ludlow,2 
1370 ,52323 ,,1 
1371 ,7131 ,Carl,3 
1371 ,9503 ,Gerold,2 
1371 ,27444 ,Josh,0 
1371 ,90214 ,Doug,7 
1381 ,47574 ,Mr. Norris,3 
1405 ,188505 ,Wiktor,1 
1428 ,15720 ,Luther,1 
1428 ,35922 ,Himself,0 
1429 ,35922 ,Himself,2 
1430 ,35922 ,Himself,1 
1431 ,35922 ,Himself,3 
1432 ,35922 ,Himself,4 
1461 ,4566 ,Michael Clayton,0 
1461 ,10316 ,Governor Mike Morris,1 
1461 ,11775 ,Miles Massey,0 
1461 ,31067 ,,16 
1461 ,36606 ,Himself,0 
1461 ,303858 ,Lee Gates,0 
1462 ,9962 ,Bubba,7 
1462 ,17035 ,Barney,3 
1462 ,26486 ,Marshal Paris,5 
1462 ,27023 ,Ned,2 
1462 ,62046 ,Peanut Butter,2 
1462 ,158739 ,Ray,2 
1462 ,245916 ,Alan Fenster,9 
1462 ,277710 ,Adam Zarrow,1 
1462 ,339967 ,Garth,2 
1465 ,14452 ,Det. Storm Anderson,2 
1466 ,968 ,Det. Sgt. Eugene Moretti,2 
1466 ,9277 ,Lt. Wm. Snyder,3 
1466 ,11777 ,Louis Bamberger,9 
1466 ,11934 ,Waring Hudsucker,3 
1466 ,29786 ,Coach Johnson,2 
1466 ,32077 ,Jack Amsterdam,2 
1466 ,39327 ,Bill Flower,3 
1466 ,48852 ,Spermwhale Whalen,0 
1466 ,52458 ,Grandfather (voice),0 
1466 ,149445 ,Rufus T. Crisp,4 
1470 ,6973 ,Detective Nugent,12 
1471 ,10658 ,Howard T. Duck,3 
1471 ,19553 ,Q-Three,3 
1472 ,49981 ,Rollins,5 
