,iso_3166_1,name,movieId
1,US,United States of America,212.0
1,US,United States of America,105.0
1,US,United States of America,1633.0
1,US,United States of America,11202.0
1,DE,Germany,1554.0
1,GB,United Kingdom,8009.0
1,US,United States of America,903.0
1,US,United States of America,3034.0
1,DE,Germany,339.0
1,US,United States of America,914.0
1,US,United States of America,756.0
1,US,United States of America,288.0
1,US,United States of America,910.0
1,US,United States of America,2640.0
1,US,United States of America,16633.0
1,US,United States of America,665.0
1,US,United States of America,11031.0
1,US,United States of America,11314.0
1,US,United States of America,15143.0
1,US,United States of America,89.0
1,US,United States of America,10322.0
1,IN,India,783.0
1,US,United States of America,10644.0
1,GB,United Kingdom,11257.0
1,US,United States of America,14370.0
1,GB,United Kingdom,12104.0
1,GB,United Kingdom,625.0
1,US,United States of America,830.0
1,US,United States of America,2323.0
1,US,United States of America,983.0
1,US,United States of America,642.0
1,DE,Germany,655.0
1,US,United States of America,639.0
1,US,United States of America,30180.0
1,US,United States of America,31388.0
1,DE,Germany,41801.0
1,US,United States of America,66034.0
1,US,United States of America,348138.0
1,DE,Germany,96288.0
1,US,United States of America,61536.0
1,GB,United Kingdom,18762.0
1,GB,United Kingdom,8077.0
1,GB,United Kingdom,814.0
1,US,United States of America,41671.0
1,US,United States of America,27214.0
1,US,United States of America,52263.0
1,US,United States of America,33519.0
1,IT,Italy,16235.0
1,US,United States of America,11449.0
1,CA,Canada,41848.0
1,IT,Italy,25944.0
1,CA,Canada,24913.0
1,US,United States of America,49126.0
1,US,United States of America,32076.0
1,US,United States of America,571.0
1,US,United States of America,8851.0
1,US,United States of America,37843.0
1,US,United States of America,32146.0
1,US,United States of America,30346.0
1,US,United States of America,6114.0
1,US,United States of America,229.0
1,IT,Italy,13549.0
1,US,United States of America,9529.0
1,US,United States of America,1598.0
1,US,United States of America,11349.0
1,US,United States of America,7340.0
1,US,United States of America,6217.0
1,US,United States of America,377.0
1,IT,Italy,28198.0
1,GB,United Kingdom,794.0
1,GB,United Kingdom,31640.0
1,US,United States of America,8744.0
1,US,United States of America,25189.0
1,US,United States of America,2212.0
1,US,United States of America,199.0
1,AU,Australia,7863.0
1,US,United States of America,12498.0
1,US,United States of America,9279.0
1,US,United States of America,17204.0
1,US,United States of America,21539.0
1,FR,France,12709.0
1,US,United States of America,20539.0
1,GB,United Kingdom,11674.0
1,US,United States of America,1573.0
1,US,United States of America,152.0
1,US,United States of America,174.0
1,US,United States of America,172.0
1,US,United States of America,154.0
1,US,United States of America,157.0
1,US,United States of America,168.0
1,GB,United Kingdom,364.0
1,US,United States of America,11967.0
1,US,United States of America,9086.0
1,US,United States of America,621.0
1,US,United States of America,9037.0
1,US,United States of America,10173.0
1,US,United States of America,55687.0
1,US,United States of America,168535.0
1,FR,France,8845.0
1,US,United States of America,46681.0
1,US,United States of America,578.0
1,US,United States of America,579.0
1,US,United States of America,17692.0
1,US,United States of America,17795.0
1,US,United States of America,75.0
1,US,United States of America,13891.0
1,US,United States of America,9390.0
1,US,United States of America,378.0
1,US,United States of America,10896.0
1,US,United States of America,2322.0
1,US,United States of America,26949.0
1,US,United States of America,9819.0
1,US,United States of America,49799.0
1,US,United States of America,31908.0
1,US,United States of America,46027.0
1,US,United States of America,3179.0
1,US,United States of America,4232.0
1,US,United States of America,9361.0
1,US,United States of America,2928.0
1,US,United States of America,30285.0
1,GB,United Kingdom,10549.0
1,GB,United Kingdom,58102.0
1,US,United States of America,27265.0
1,US,United States of America,8818.0
1,GB,United Kingdom,36758.0
1,AU,Australia,36040.0
1,GB,United Kingdom,74239.0
1,US,United States of America,9415.0
1,US,United States of America,303693.0
1,GB,United Kingdom,12145.0
1,US,United States of America,42424.0
1,US,United States of America,34314.0
1,AU,Australia,2892.0
1,US,United States of America,9622.0
1,US,United States of America,8860.0
1,US,United States of America,66597.0
1,FR,France,14832.0
1,US,United States of America,9619.0
1,US,United States of America,40506.0
1,US,United States of America,31000.0
1,US,United States of America,4104.0
1,US,United States of America,26306.0
1,DE,Germany,203829.0
1,US,United States of America,14908.0
1,US,United States of America,12489.0
1,US,United States of America,16448.0
1,US,United States of America,17894.0
1,US,United States of America,28059.0
1,AU,Australia,58911.0
1,US,United States of America,17949.0
1,US,United States of America,1968.0
1,US,United States of America,61563.0
1,US,United States of America,66.0
1,US,United States of America,11419.0
1,US,United States of America,25796.0
1,US,United States of America,638.0
1,US,United States of America,25624.0
1,US,United States of America,9366.0
1,US,United States of America,21915.0
1,US,United States of America,90928.0
1,US,United States of America,50091.0
1,US,United States of America,18420.0
1,US,United States of America,19952.0
1,US,United States of America,9446.0
1,GB,United Kingdom,28005.0
1,US,United States of America,9403.0
1,US,United States of America,27322.0
1,US,United States of America,10003.0
1,DE,Germany,9311.0
1,IE,Ireland,11844.0
1,CA,Canada,884.0
1,CA,Canada,49806.0
1,US,United States of America,1624.0
1,US,United States of America,16052.0
1,US,United States of America,4477.0
1,US,United States of America,24662.0
1,JP,Japan,6499.0
1,US,United States of America,50512.0
1,US,United States of America,9405.0
1,US,United States of America,12723.0
1,BR,Brazil,9360.0
1,US,United States of America,9434.0
1,CA,Canada,21626.0
1,GB,United Kingdom,13982.0
1,AU,Australia,77223.0
1,US,United States of America,31465.0
1,GB,United Kingdom,12793.0
1,US,United States of America,9611.0
1,US,United States of America,10357.0
1,AU,Australia,9977.0
1,DE,Germany,816.0
1,US,United States of America,2163.0
1,NZ,New Zealand,124680.0
1,US,United States of America,124843.0
1,US,United States of America,31017.0
1,CN,China,49478.0
1,US,United States of America,12499.0
1,FR,France,18.0
1,US,United States of America,1811.0
1,US,United States of America,109614.0
1,US,United States of America,50850.0
1,GB,United Kingdom,15321.0
1,US,United States of America,2058.0
1,GB,United Kingdom,9450.0
1,US,United States of America,330.0
1,US,United States of America,16375.0
1,US,United States of America,33660.0
1,US,United States of America,59232.0
1,GB,United Kingdom,45671.0
1,US,United States of America,17770.0
1,US,United States of America,15170.0
1,US,United States of America,1701.0
1,FR,France,26422.0
1,US,United States of America,1639.0
1,US,United States of America,106129.0
1,US,United States of America,107743.0
1,GB,United Kingdom,415.0
1,US,United States of America,47686.0
1,IT,Italy,65889.0
1,US,United States of America,11103.0
1,US,United States of America,11970.0
1,US,United States of America,34941.0
1,US,United States of America,407992.0
1,US,United States of America,8874.0
1,US,United States of America,754.0
1,US,United States of America,37567.0
1,CH,Switzerland,111367.0
1,US,United States of America,607.0
1,US,United States of America,18080.0
1,US,United States of America,38225.0
1,US,United States of America,17834.0
1,US,United States of America,686.0
1,AU,Australia,65046.0
1,US,United States of America,4421.0
1,US,United States of America,9387.0
1,US,United States of America,10603.0
1,US,United States of America,2142.0
1,GB,United Kingdom,8413.0
1,US,United States of America,10336.0
1,CA,Canada,20737.0
1,US,United States of America,9413.0
1,CA,Canada,14585.0
1,US,United States of America,18519.0
1,FR,France,49462.0
1,US,United States of America,8834.0
1,US,United States of America,9458.0
1,US,United States of America,8854.0
1,FR,France,38295.0
1,US,United States of America,22073.0
1,US,United States of America,4961.0
1,US,United States of America,9416.0
1,US,United States of America,26180.0
1,US,United States of America,17832.0
1,DE,Germany,9772.0
1,US,United States of America,6072.0
1,US,United States of America,1669.0
1,US,United States of America,468.0
1,US,United States of America,32519.0
1,US,United States of America,10806.0
1,US,United States of America,9433.0
1,US,United States of America,6623.0
1,US,United States of America,2118.0
1,US,United States of America,978.0
1,US,United States of America,9437.0
1,US,United States of America,29461.0
1,US,United States of America,56651.0
1,US,United States of America,10351.0
1,US,United States of America,66588.0
1,US,United States of America,2649.0
1,US,United States of America,14289.0
1,FR,France,10155.0
1,IE,Ireland,20457.0
1,CA,Canada,18355.0
1,US,United States of America,33657.0
1,US,United States of America,55306.0
1,FR,France,68924.0
1,US,United States of America,36434.0
1,US,United States of America,2255.0
1,US,United States of America,28353.0
1,GB,United Kingdom,9427.0
1,GB,United Kingdom,172545.0
1,IE,Ireland,17589.0
1,US,United States of America,3597.0
1,DE,Germany,1813.0
1,US,United States of America,36797.0
1,US,United States of America,12628.0
1,US,United States of America,25099.0
1,US,United States of America,45019.0
1,US,United States of America,782.0
1,GB,United Kingdom,29911.0
1,US,United States of America,9827.0
1,GB,United Kingdom,1959.0
1,GB,United Kingdom,8067.0
1,US,United States of America,125052.0
1,US,United States of America,10871.0
1,US,United States of America,14398.0
1,US,United States of America,10890.0
1,GB,United Kingdom,1281.0
1,US,United States of America,32332.0
1,US,United States of America,9770.0
1,US,United States of America,12616.0
1,AR,Argentina,34838.0
1,GB,United Kingdom,14905.0
1,US,United States of America,14583.0
1,US,United States of America,11975.0
1,US,United States of America,4995.0
1,US,United States of America,9281.0
1,US,United States of America,45928.0
1,US,United States of America,563.0
1,US,United States of America,61337.0
1,US,United States of America,19931.0
1,US,United States of America,31535.0
1,GB,United Kingdom,10215.0
1,US,United States of America,9823.0
1,US,United States of America,37165.0
1,GB,United Kingdom,45609.0
1,NL,Netherlands,38904.0
1,US,United States of America,9407.0
1,US,United States of America,4824.0
1,US,United States of America,9444.0
1,US,United States of America,9414.0
1,US,United States of America,8078.0
1,US,United States of America,29938.0
1,US,United States of America,11831.0
1,US,United States of America,2895.0
1,GB,United Kingdom,19601.0
1,US,United States of America,124606.0
1,GB,United Kingdom,22797.0
1,US,United States of America,2639.0
1,US,United States of America,9574.0
1,US,United States of America,10371.0
1,CA,Canada,489.0
1,US,United States of America,9714.0
